	1130 s
2641.8	1.49566E-12
2643.6	1.53228E-12
2645.4	1.38073E-12
2647.4	1.33737E-12
2649.2	1.30541E-12
2651	1.37184E-12
2653	1.48592E-12
2654.8	1.57642E-12
2656.6	1.56338E-12
2658.6	1.51395E-12
2660.4	1.61152E-12
2662.2	1.89234E-12
2664.2	2.12923E-12
2666	1.92196E-12
2667.8	1.79076E-12
2669.8	1.82604E-12
2671.6	1.99335E-12
2673.4	1.76845E-12
2675.4	1.59484E-12
2677.2	1.65563E-12
2679.2	1.84797E-12
2681	1.92686E-12
2682.8	1.68807E-12
2684.8	1.66905E-12
2686.6	1.93446E-12
2688.4	1.93788E-12
2690.4	1.85691E-12
2692.2	1.93421E-12
2694	1.88717E-12
2696	1.8937E-12
2697.8	2.08352E-12
2699.6	1.8724E-12
2701.6	1.94616E-12
2703.4	2.12778E-12
2705.2	2.23721E-12
2707.2	2.10855E-12
2709	2.12635E-12
2710.8	2.13076E-12
2712.8	2.39234E-12
2714.6	2.33349E-12
2716.4	2.17712E-12
2718.4	2.08744E-12
2720.2	2.1211E-12
2722.2	2.28753E-12
2724	2.17338E-12
2725.8	2.31697E-12
2727.8	2.59539E-12
2729.6	2.60895E-12
2731.4	2.56926E-12
2733.4	2.66143E-12
2735.2	2.74426E-12
2737	3.11556E-12
2739	3.20389E-12
2740.8	3.1087E-12
2742.6	2.94413E-12
2744.6	3.17248E-12
2746.4	3.25961E-12
2748.2	3.14657E-12
2750.2	2.97804E-12
2752	3.12696E-12
2753.8	3.03714E-12
2755.8	2.87028E-12
2757.6	2.79744E-12
2759.4	2.76156E-12
2761.4	2.7687E-12
2763.2	2.66353E-12
2765.2	2.90508E-12
2767	2.61004E-12
2768.8	2.77512E-12
2770.8	2.44693E-12
2772.6	2.36624E-12
2774.4	2.3649E-12
2776.4	2.24726E-12
2778.2	2.31795E-12
2780	2.54493E-12
2782	2.55858E-12
2783.8	2.37464E-12
2785.6	2.39142E-12
2787.6	2.6274E-12
2789.4	2.90618E-12
2791.1	2.57164E-12
2791.2	2.57164E-12
2792.9	2.57164E-12
2793.2	2.57164E-12
2794.6	2.64167E-12
2795	2.64167E-12
2796.4	6.016E-12
2796.8	2.64167E-12
2798.1	2.64167E-12
2798.8	2.64167E-12
2799.9	2.64167E-12
2800.6	2.64167E-12
2801.6	2.64167E-12
2802.4	2.64167E-12
2803.4	4.80663E-12
2804.4	2.64167E-12
2805.1	2.64167E-12
2806.2	2.57164E-12
2806.9	2.57164E-12
2808.2	2.57164E-12
2808.6	2.57164E-12
2810	2.25541E-12
2811.8	2.16154E-12
2813.8	2.07281E-12
2815.6	2.03007E-12
2817.4	1.87128E-12
2819.4	2.2692E-12
2821.2	2.26483E-12
2823	2.25269E-12
2825	2.23196E-12
2826.8	2.22032E-12
2828.6	2.21299E-12
2830.6	2.19728E-12
2832.4	2.13079E-12
2834.2	2.043E-12
2836.2	1.97712E-12
2838	1.96626E-12
2839.8	1.98683E-12
2841.8	2.0211E-12
2843.6	2.05079E-12
2845.4	2.06794E-12
2847.4	2.06778E-12
2849.2	2.06471E-12
2851.2	2.06841E-12
2853	2.06831E-12
2854.8	2.07088E-12
2856.8	2.07213E-12
2858.6	2.07227E-12
2860.4	2.06341E-12
2862.4	2.06642E-12
2864.2	2.07063E-12
2866	2.05506E-12
2868	2.03665E-12
2869.8	2.04268E-12
2871.6	2.10456E-12
2873.6	2.18651E-12
2875.4	2.24593E-12
2877.2	2.25971E-12
2879.2	2.23985E-12
2881	2.20772E-12
2882.8	2.22469E-12
2884.8	2.00035E-12
2886.6	2.0313E-12
2888.4	2.05184E-12
2890.4	2.0648E-12
2892.2	1.95011E-12
2894.2	1.89434E-12
2896	1.93274E-12
2897.8	1.84928E-12
2899.8	1.93459E-12
2901.6	1.81908E-12
2903.4	1.65476E-12
2905.4	1.6494E-12
2907.2	1.77153E-12
2909	1.89389E-12
2911	1.93404E-12
2912.8	1.82998E-12
2914.6	1.94742E-12
2916.6	1.95858E-12
2918.4	1.95706E-12
2920.2	1.88664E-12
2922.2	2.11103E-12
2924	2.32654E-12
2925.8	2.45728E-12
2927.8	2.52239E-12
2929.6	2.46616E-12
2931.4	2.3025E-12
2933.4	2.27479E-12
2935.2	2.34445E-12
2937.2	2.24002E-12
2939	2.35637E-12
2940.8	2.37217E-12
2942.8	2.33425E-12
2944.6	2.34985E-12
2946.4	2.36876E-12
2948.4	2.36282E-12
2950.2	2.38207E-12
2952	2.35186E-12
2954	2.36656E-12
2955.8	2.2189E-12
2957.6	2.28505E-12
2959.6	2.33049E-12
2961.4	2.40557E-12
2963.2	2.38585E-12
2965.2	2.29849E-12
2967	2.31558E-12
2968.8	2.1998E-12
2970.8	2.32293E-12
2972.6	2.26656E-12
2974.4	2.28109E-12
2976.4	2.25507E-12
2978.2	2.14294E-12
2980.2	2.15585E-12
2982	2.4171E-12
2983.8	2.47357E-12
2985.8	2.3116E-12
2987.6	2.1058E-12
2989.4	1.91088E-12
2991.4	1.90689E-12
2993.2	1.90333E-12
2995	1.89405E-12
2997	1.97053E-12
2998.8	2.23376E-12
3000.6	2.28428E-12
3002.6	2.21905E-12
3004.4	2.10336E-12
3006.2	1.79819E-12
3008.2	1.67855E-12
3010	1.57591E-12
3011.8	1.64731E-12
3013.8	1.85437E-12
3015.6	1.99764E-12
3017.4	2.03618E-12
3019.4	1.9757E-12
3021.2	2.03981E-12
3023.2	2.04304E-12
3025	2.10519E-12
3026.8	2.07774E-12
3028.8	2.05383E-12
3030.6	1.95034E-12
3032.4	1.93367E-12
3034.4	2.03678E-12
3036.2	2.04229E-12
3038	2.08444E-12
3040	2.05924E-12
3041.8	2.01368E-12
3043.6	1.96215E-12
3045.6	1.92434E-12
3047.4	1.89257E-12
3049.2	1.91558E-12
3051.2	1.98555E-12
3053	2.07284E-12
3054.8	2.12978E-12
3056.8	2.04022E-12
3058.6	1.99853E-12
3060.4	1.97871E-12
3062.4	2.04444E-12
3064.2	2.15827E-12
3066.2	2.12958E-12
3068	2.17065E-12
3069.8	2.135E-12
3071.8	2.11896E-12
3073.6	2.04599E-12
3075.4	1.98676E-12
3077.4	1.94602E-12
3079.2	2.05927E-12
3081	2.03557E-12
3083	1.94063E-12
3084.8	1.86654E-12
3086.6	1.78433E-12
3088.6	1.89545E-12
3090.4	2.11909E-12
3092.2	2.36944E-12
3094.2	2.38317E-12
3096	2.33553E-12
3097.8	2.30832E-12
3099.8	2.27296E-12
3101.6	2.23387E-12
3103.4	2.15593E-12
3105.4	2.10668E-12
3107.2	2.12112E-12
3109.2	2.16878E-12
3111	2.10546E-12
3112.8	1.91926E-12
3114.8	1.97243E-12
3116.6	1.95271E-12
3118.4	1.96701E-12
3120.4	1.86121E-12
3122.2	1.81243E-12
3124	1.83882E-12
3126	1.85754E-12
3127.8	1.76354E-12
3129.6	1.75926E-12
3131.6	1.71559E-12
3133.4	1.7479E-12
3135.2	1.70529E-12
3137.2	1.61045E-12
3139	1.60799E-12
3140.8	1.53782E-12
3142.8	1.53871E-12
3144.6	1.52033E-12
3146.4	1.43019E-12
3148.4	1.55923E-12
3150.2	1.79553E-12
3152.2	2.07171E-12
3154	2.15182E-12
3155.8	1.99337E-12
3157.8	2.096E-12
3159.6	2.03263E-12
3161.4	1.94291E-12
3163.4	1.81715E-12
3165.2	1.75988E-12
3167	1.722E-12
3169	1.83675E-12
3170.8	1.83166E-12
3172.6	1.82354E-12
3174.6	1.87213E-12
3176.4	2.04861E-12
3178.2	2.24134E-12
3180.2	2.25925E-12
3182	2.3299E-12
3183.8	2.16196E-12
3185.8	1.99056E-12
3187.6	2.04076E-12
3189.4	1.99846E-12
3191.4	2.15337E-12
3193.2	2.04859E-12
3195.2	2.01053E-12
3197	1.84611E-12
3198.8	1.78859E-12
3200.8	1.86374E-12
3202.6	1.92877E-12
3204.4	1.98946E-12
3206.4	1.95501E-12
3208.2	1.84955E-12
3210	1.78477E-12
3212	1.72219E-12
3213.8	1.71523E-12
3215.6	1.81231E-12
3217.6	1.82725E-12
3219.4	1.71321E-12
3221.2	1.72773E-12
3223.2	1.78841E-12
3225	1.94382E-12
3226.8	2.05995E-12
3228.8	2.0662E-12
3230.6	2.06201E-12
3232.4	1.99633E-12
3234.4	1.94795E-12
3236.2	1.73063E-12
3238.2	1.69571E-12
3240	1.61008E-12
3241.8	1.75293E-12
3243.8	1.89064E-12
3245.6	1.97518E-12
3247.4	1.95309E-12
3249.4	1.93731E-12
3251.2	2.14008E-12
3253	2.34E-12
3255	2.6616E-12
3256.8	2.69519E-12
3258.6	2.48892E-12
3260.6	2.50071E-12
3262.4	2.63053E-12
3264.2	2.64012E-12
3266.2	2.72255E-12
3268	2.96526E-12
3269.8	3.16293E-12
3271.8	3.22851E-12
3273.6	2.9142E-12
3275.4	2.7003E-12
3277.4	2.84424E-12
3279.2	2.66268E-12
3281.2	2.51457E-12
3283	2.52948E-12
3284.8	2.56826E-12
3286.8	2.65686E-12
3288.6	2.64901E-12
3290.4	2.63553E-12
3292.4	2.78071E-12
3294.2	2.89051E-12
3296	3.04174E-12
3298	3.04225E-12
3299.8	3.25058E-12
3301.6	1.3413E-12
3303.6	1.20941E-12
3305.6	1.245E-12
3307.6	1.245E-12
3309.6	1.245E-12
3311.6	1.245E-12
3313.6	1.245E-12
3315.6	1.245E-12
3317.6	1.245E-12
3319.6	1.245E-12
3321.6	1.245E-12
3323.6	1.245E-12
3325.6	1.245E-12
3327.6	1.245E-12
3329.6	1.245E-12
3331.6	1.245E-12
3333.6	1.245E-12
3335.6	1.245E-12
3337.6	1.245E-12
3339.6	1.245E-12
3341.6	1.245E-12
3343.6	1.245E-12
3345.6	1.245E-12
3347.6	1.245E-12
3349.6	1.245E-12
3351.6	1.245E-12
3353.6	1.245E-12
3355.6	1.245E-12
3357.6	1.245E-12
3359.6	1.245E-12
3361.6	1.245E-12
3363.6	1.245E-12
3365.6	1.245E-12
3367.6	1.245E-12
3369.6	1.245E-12
3371.6	1.245E-12
3373.6	1.245E-12
3375.6	1.245E-12
3377.6	1.245E-12
3379.6	1.245E-12
3381.6	1.245E-12
3383.6	1.245E-12
3385.6	1.245E-12
3387.6	1.245E-12
3389.6	1.245E-12
3391.6	1.245E-12
3393.6	1.245E-12
3395.6	1.245E-12
3397.6	1.245E-12
3399.6	1.245E-12
3401.6	1.245E-12
3403.6	1.245E-12
3405.6	1.245E-12
3407.6	1.245E-12
3409.6	1.245E-12
3411.6	1.245E-12
3413.6	1.245E-12
3415.6	1.245E-12
3417.6	1.245E-12
3419.6	1.245E-12
3421.6	1.245E-12
3423.6	1.245E-12
3425.6	1.245E-12
3427.6	1.245E-12
3429.6	1.245E-12
3431.6	1.245E-12
3433.6	1.245E-12
3435.6	1.245E-12
3437.6	1.245E-12
3439.6	1.245E-12
3441.6	1.245E-12
3443.6	1.245E-12
3445.6	1.245E-12
3447.6	1.245E-12
3449.6	1.245E-12
3451.6	1.245E-12
3453.6	1.245E-12
3455.6	1.245E-12
3457.6	1.245E-12
3459.6	1.245E-12
3461.6	1.245E-12
3463.6	1.245E-12
3465.6	1.245E-12
3467.6	1.245E-12
3469.6	1.245E-12
3471.6	1.245E-12
3473.6	1.245E-12
3475.6	1.245E-12
3477.6	1.245E-12
3479.6	1.245E-12
3481.6	1.245E-12
3483.6	1.245E-12
3485.6	1.245E-12
3487.6	1.245E-12
3489.6	1.245E-12
3491.6	1.245E-12
3493.6	1.245E-12
3495.6	1.245E-12
3497.6	1.245E-12
3499.6	1.245E-12
3501.6	1.245E-12
3503.6	1.245E-12
3505.6	1.245E-12
3507.6	1.245E-12
3509.6	1.245E-12
3511.6	1.245E-12
3513.6	1.245E-12
3515.6	1.245E-12
3517.6	1.245E-12
3519.6	1.245E-12
3521.6	1.245E-12
3523.6	1.245E-12
3525.6	1.245E-12
3527.6	1.245E-12
3529.6	1.245E-12
3531.6	1.245E-12
3533.6	1.245E-12
3535.6	1.245E-12
3537.6	1.245E-12
3539.6	1.245E-12
3541.6	1.245E-12
3543.6	1.245E-12
3545.6	1.245E-12
3547.6	1.245E-12
3550.06	1.283E-12
3551.8	1.225E-12
3553.53	1.661E-12
3555.27	1.708E-12
3557.01	1.913E-12
3558.75	1.616E-12
3560.49	9.473E-13
3562.22	1.581E-12
3563.96	1.475E-12
3565.7	1.523E-12
3567.44	1.355E-12
3569.17	1.796E-12
3570.91	1.702E-12
3572.65	2.011E-12
3574.39	1.632E-12
3576.13	1.51E-12
3577.86	1.459E-12
3579.6	1.686E-12
3581.34	1.47E-12
3583.08	1.732E-12
3584.82	1.704E-12
3586.56	1.635E-12
3588.29	1.917E-12
3590.03	1.893E-12
3591.77	1.383E-12
3593.51	1.927E-12
3595.25	1.105E-12
3596.98	1.597E-12
3598.72	1.414E-12
3600.46	1.539E-12
3602.2	1.413E-12
3603.94	1.559E-12
3605.68	1.636E-12
3607.41	1.668E-12
3609.15	1.639E-12
3610.89	1.601E-12
3612.63	1.347E-12
3614.37	1.409E-12
3616.11	1.547E-12
3617.84	1.302E-12
3619.58	1.675E-12
3621.32	1.462E-12
3623.06	1.506E-12
3624.8	1.355E-12
3626.54	1.244E-12
3628.27	1.032E-12
3630.01	1.221E-12
3631.75	1.859E-12
3633.49	1.472E-12
3635.23	1.605E-12
3636.97	1.529E-12
3638.71	1.536E-12
3640.44	1.636E-12
3642.18	1.582E-12
3643.92	1.473E-12
3645.66	1.46E-12
3647.4	1.699E-12
3649.14	1.615E-12
3650.88	1.647E-12
3652.62	1.323E-12
3654.35	1.414E-12
3656.09	1.401E-12
3657.83	1.643E-12
3659.57	1.404E-12
3661.31	1.461E-12
3663.05	1.436E-12
3664.79	1.5E-12
3666.53	1.367E-12
3668.26	1.512E-12
3670	1.496E-12
3671.74	1.647E-12
3673.48	1.732E-12
3675.22	1.608E-12
3676.96	1.57E-12
3678.7	1.574E-12
3680.44	1.473E-12
3682.18	1.524E-12
3683.92	1.27E-12
3685.65	1.584E-12
3687.39	1.594E-12
3689.13	1.473E-12
3690.87	1.408E-12
3692.61	1.361E-12
3694.35	1.487E-12
3696.09	1.439E-12
3697.83	1.71E-12
3699.57	1.743E-12
3701.31	1.401E-12
3703.05	1.446E-12
3704.78	1.876E-12
3706.52	2.072E-12
3708.26	1.625E-12
3710	1.606E-12
3711.74	1.683E-12
3713.48	1.63E-12
3715.22	1.408E-12
3716.96	1.485E-12
3718.7	1.29E-12
3720.44	1.772E-12
3722.18	2.102E-12
3723.92	1.612E-12
3725.66	1.241E-12
3727.4	1.397E-12
3729.14	1.53E-12
3730.87	1.283E-12
3732.61	1.364E-12
3734.35	2.194E-12
3736.09	2.062E-12
3737.83	1.915E-12
3739.57	1.389E-12
3741.31	1.248E-12
3743.05	1.201E-12
3744.79	1.45E-12
3746.53	1.603E-12
3748.27	1.66E-12
3750.01	2.404E-12
3751.75	2.106E-12
3753.49	1.522E-12
3755.23	1.324E-12
3756.97	1.267E-12
3758.71	1.331E-12
3760.45	1.333E-12
3762.19	1.329E-12
3763.93	1.331E-12
3765.67	1.593E-12
3767.41	1.521E-12
3769.15	1.971E-12
3770.89	2.719E-12
3772.63	2.249E-12
3774.37	1.625E-12
3776.11	1.388E-12
3777.85	1.309E-12
3779.59	1.119E-12
3781.33	1.125E-12
3783.07	1.073E-12
3784.81	1.156E-12
3786.55	1.182E-12
3788.29	1.308E-12
3790.03	1.203E-12
3791.77	1.26E-12
3793.51	1.465E-12
3795.25	1.825E-12
3796.99	2.483E-12
3798.73	3.514E-12
3800.47	2.28E-12
3802.21	1.626E-12
3803.95	1.312E-12
3805.69	1.31E-12
3807.43	1.236E-12
3809.17	1.217E-12
3810.91	9.692E-13
3812.65	1.072E-12
3814.39	1.256E-12
3816.13	1.179E-12
3817.87	1.096E-12
3819.61	1.17E-12
3821.35	1.321E-12
3823.09	1.171E-12
3824.83	1.244E-12
3826.57	1.425E-12
3828.31	1.413E-12
3830.05	1.629E-12
3831.79	1.816E-12
3833.53	2.319E-12
3835.27	3.625E-12
3837.01	3.401E-12
3838.75	2.274E-12
3840.49	1.713E-12
3842.23	1.453E-12
3843.97	1.28E-12
3845.71	1.215E-12
3847.45	1.045E-12
3849.19	1.096E-12
3850.93	1.139E-12
3852.68	9.938E-13
3854.42	9.956E-13
3856.16	1.2E-12
3857.9	1.031E-12
3859.64	1.218E-12
3861.38	1.093E-12
3863.12	1.114E-12
3864.86	9.992E-13
3866.6	1.076E-12
3868.34	1.063E-12
3870.08	9.954E-13
3871.82	1.173E-12
3873.56	1.185E-12
3875.3	9.704E-13
3877.04	1.047E-12
3878.79	1.377E-12
3880.53	1.141E-12
3882.27	1.268E-12
3884.01	1.517E-12
3885.75	1.971E-12
3887.49	2.816E-12
3889.23	5.043E-12
3890.97	3.676E-12
3892.71	2.282E-12
3894.45	1.817E-12
3896.19	1.534E-12
3897.94	1.36E-12
3899.68	1.318E-12
3901.42	1.152E-12
3903.16	1.118E-12
3904.9	1.205E-12
3906.64	1.41E-12
3908.38	9.921E-13
3910.12	9.596E-13
3911.86	9.972E-13
3913.6	1.065E-12
3915.35	1.04E-12
3917.09	1.064E-12
3918.83	1.04E-12
3920.57	1.045E-12
3922.31	1.058E-12
3924.05	1.047E-12
3925.79	1.011E-12
3927.53	1.065E-12
3929.28	1.202E-12
3931.02	1.127E-12
3932.76	1.968E-12
3934.5	4.492E-12
3936.24	1.429E-12
3937.98	1.145E-12
3939.72	1.038E-12
3941.46	9.836E-13
3943.21	1.033E-12
3944.95	1.142E-12
3946.69	1.027E-12
3948.43	1.055E-12
3950.17	1.021E-12
3951.91	1.12E-12
3953.65	1.049E-12
3955.4	1.044E-12
3957.14	1.149E-12
3958.88	1.139E-12
3960.62	1.2E-12
3962.36	1.466E-12
3964.1	1.487E-12
3965.85	1.912E-12
3967.59	3.056E-12
3969.33	6.499E-12
3971.07	5.637E-12
3972.81	3.005E-12
3974.55	2.06E-12
3976.3	1.644E-12
3978.04	1.434E-12
3979.78	1.258E-12
3981.52	1.203E-12
3983.26	1.133E-12
3985	1.089E-12
3986.75	1.084E-12
3988.49	1.019E-12
3990.23	9.719E-13
3991.97	9.959E-13
3993.71	9.405E-13
3995.45	1.031E-12
3997.2	1.082E-12
3998.94	1.072E-12
4000.68	1.013E-12
4002.42	9.811E-13
4004.16	1.016E-12
4005.91	1.142E-12
4007.65	1.043E-12
4009.39	9.861E-13
4011.13	1.016E-12
4012.87	1.037E-12
4014.62	1.09E-12
4016.36	9.867E-13
4018.1	1.064E-12
4019.84	9.611E-13
4021.58	1.002E-12
4023.33	1.041E-12
4025.07	1.093E-12
4026.81	1.289E-12
4028.55	1.093E-12
4030.3	1.055E-12
4032.04	1.136E-12
4033.78	1.034E-12
4035.52	1.042E-12
4037.26	1.008E-12
4039.01	9.835E-13
4040.75	1.005E-12
4042.49	1.008E-12
4044.23	1.037E-12
4045.98	1.132E-12
4047.72	1.032E-12
4049.46	9.421E-13
4051.2	1.008E-12
4052.95	1.027E-12
4054.69	1.067E-12
4056.43	1.019E-12
4058.17	1.046E-12
4059.91	1.053E-12
4061.66	1.027E-12
4063.4	1.116E-12
4065.14	1.053E-12
4066.88	1.062E-12
4068.63	1.054E-12
4070.37	1.043E-12
4072.11	1.103E-12
4073.85	9.99E-13
4075.6	1.014E-12
4077.34	1.196E-12
4079.08	1.175E-12
4080.83	1.062E-12
4082.57	9.742E-13
4084.31	1.107E-12
4086.05	1.139E-12
4087.8	1.085E-12
4089.54	1.152E-12
4091.28	1.211E-12
4093.02	1.268E-12
4094.77	1.446E-12
4096.51	1.734E-12
4098.25	2.206E-12
4100	3.266E-12
4101.74	6.176E-12
4103.48	4.891E-12
4105.22	2.766E-12
4106.97	2.131E-12
4108.71	1.654E-12
4110.45	1.461E-12
4112.2	1.292E-12
4113.94	1.249E-12
4115.68	1.141E-12
4117.42	1.101E-12
4119.17	1.12E-12
4120.91	1.13E-12
4122.65	1.141E-12
4124.4	1.08E-12
4126.14	1.088E-12
4127.88	1.089E-12
4129.63	1.089E-12
4131.37	1.106E-12
4133.11	1.18E-12
4134.85	1.07E-12
4136.6	1.065E-12
4138.34	1.048E-12
4140.08	1.028E-12
4141.83	1.003E-12
4143.57	1.123E-12
4145.31	1.126E-12
4147.06	1.035E-12
4148.8	1.09E-12
4150.54	1.031E-12
4152.29	1.05E-12
4154.03	1.055E-12
4155.77	1.087E-12
4157.52	1.078E-12
4159.26	1.069E-12
4161	1.059E-12
4162.75	1.024E-12
4164.49	1.066E-12
4166.23	1.025E-12
4167.98	1.107E-12
4169.72	1.014E-12
4171.46	1.088E-12
4173.21	1.133E-12
4174.95	1.098E-12
4176.69	1.095E-12
4178.44	1.134E-12
4180.18	1.1E-12
4181.93	1.097E-12
4183.67	1.054E-12
4185.41	1.004E-12
4187.16	1.069E-12
4188.9	1.066E-12
4190.64	1.054E-12
4192.39	1.061E-12
4194.13	1.013E-12
4195.87	1.063E-12
4197.62	1.03E-12
4199.36	1.127E-12
4201.11	1.037E-12
4202.85	1.095E-12
4204.59	1.022E-12
4206.34	1.001E-12
4208.08	9.905E-13
4209.82	1.028E-12
4211.57	1E-12
4213.31	9.818E-13
4215.06	1.059E-12
4216.8	1.143E-12
4218.54	9.671E-13
4220.29	9.681E-13
4222.03	9.569E-13
4223.78	9.188E-13
4225.52	9.663E-13
4227.26	1.261E-12
4229.01	9.232E-13
4230.75	8.888E-13
4232.5	1.012E-12
4234.24	1.154E-12
4235.98	1.034E-12
4237.73	9.783E-13
4239.47	1.045E-12
4241.22	1.012E-12
4242.96	9.761E-13
4244.7	9.796E-13
4246.45	1.013E-12
4248.19	1.061E-12
4249.94	1.016E-12
4251.68	1.092E-12
4253.43	9.977E-13
4255.17	1.054E-12
4256.91	9.704E-13
4258.66	9.765E-13
4260.4	1.062E-12
4262.15	1.049E-12
4263.89	9.567E-13
4265.64	9.701E-13
4267.38	9.835E-13
4269.12	1.032E-12
4270.87	1.043E-12
4272.61	1.161E-12
4274.36	1.006E-12
4276.1	1.009E-12
4277.85	9.74E-13
4279.59	1.017E-12
4281.33	9.759E-13
4283.08	1.055E-12
4284.82	1.021E-12
4286.57	1.023E-12
4288.31	1.015E-12
4290.06	1.1E-12
4291.8	1.038E-12
4293.55	1.05E-12
4295.29	1.095E-12
4297.04	1.021E-12
4298.78	1.095E-12
4300.52	1.158E-12
4302.27	1.089E-12
4304.01	1.097E-12
4305.76	1.032E-12
4307.5	1.103E-12
4309.25	1.106E-12
4310.99	1.08E-12
4312.74	1.065E-12
4314.48	1.13E-12
4316.23	1.082E-12
4317.97	9.733E-13
4319.72	1.045E-12
4321.46	1.079E-12
4323.21	1.065E-12
4324.95	1.152E-12
4326.7	1.22E-12
4328.44	1.201E-12
4330.19	1.241E-12
4331.93	1.395E-12
4333.68	1.564E-12
4335.42	1.858E-12
4337.17	2.528E-12
4338.91	3.816E-12
4340.66	7.423E-12
4342.4	5.068E-12
4344.15	2.925E-12
4345.89	2.058E-12
4347.64	1.721E-12
4349.38	1.449E-12
4351.13	1.35E-12
4352.87	1.412E-12
4354.62	1.13E-12
4356.36	1.11E-12
4358.11	1.122E-12
4359.85	1.074E-12
4361.6	1.033E-12
4363.34	1.032E-12
4365.09	1.043E-12
4366.83	1.07E-12
4368.58	1.065E-12
4370.32	1.079E-12
4372.07	1.05E-12
4373.81	1.077E-12
4375.56	1.122E-12
4377.3	1.096E-12
4379.05	1.017E-12
4380.8	1.009E-12
4382.54	1.072E-12
4384.29	1.216E-12
4386.03	1.134E-12
4387.78	1.108E-12
4389.52	1.163E-12
4391.27	1.066E-12
4393.01	1.076E-12
4394.76	1.081E-12
4396.5	1.092E-12
4398.25	1.049E-12
4400	1.103E-12
4401.74	1.089E-12
4403.49	1.066E-12
4405.23	1.168E-12
4406.98	1.038E-12
4408.72	1.103E-12
4410.47	1.072E-12
4412.21	1.077E-12
4413.96	1.103E-12
4415.71	1.191E-12
4417.45	1.196E-12
4419.2	1.112E-12
4420.94	1.07E-12
4422.69	1.096E-12
4424.44	1.079E-12
4426.18	1.029E-12
4427.93	1.086E-12
4429.67	1.066E-12
4431.42	1.108E-12
4433.16	1.127E-12
4434.91	1.06E-12
4436.66	1.069E-12
4438.4	1.084E-12
4440.15	1.533E-12
