	1038 s
2639.8	2.27702E-12
2641.8	2.0773E-12
2643.6	2.12817E-12
2645.4	1.91768E-12
2647.4	1.85745E-12
2649.2	1.81306E-12
2651	1.90534E-12
2653	2.06378E-12
2654.8	2.18948E-12
2656.6	2.17137E-12
2658.6	2.1027E-12
2660.4	2.23822E-12
2662.2	2.62825E-12
2664.2	2.95726E-12
2666	2.6694E-12
2667.8	2.48716E-12
2669.8	2.53617E-12
2671.6	2.76855E-12
2673.4	2.45618E-12
2675.4	2.21505E-12
2677.2	2.29949E-12
2679.2	2.56662E-12
2681	2.6762E-12
2682.8	2.34454E-12
2684.8	2.31812E-12
2686.6	2.68675E-12
2688.4	2.6915E-12
2690.4	2.57904E-12
2692.2	2.6864E-12
2694	2.62107E-12
2696	2.63014E-12
2697.8	2.89377E-12
2699.6	2.60056E-12
2701.6	2.70299E-12
2703.4	2.95525E-12
2705.2	3.10723E-12
2707.2	2.92854E-12
2709	2.95327E-12
2710.8	2.95939E-12
2712.8	3.32269E-12
2714.6	3.24096E-12
2716.4	3.02378E-12
2718.4	2.89922E-12
2720.2	2.94598E-12
2722.2	3.17713E-12
2724	3.01859E-12
2725.8	3.21801E-12
2727.8	3.6047E-12
2729.6	3.62354E-12
2731.4	3.56842E-12
2733.4	3.69644E-12
2735.2	3.81147E-12
2737	4.32717E-12
2739	4.44985E-12
2740.8	4.31763E-12
2742.6	4.08907E-12
2744.6	4.40622E-12
2746.4	4.52724E-12
2748.2	4.37024E-12
2750.2	4.13617E-12
2752	4.343E-12
2753.8	4.21825E-12
2755.8	3.9865E-12
2757.6	3.88534E-12
2759.4	3.8355E-12
2761.4	3.84542E-12
2763.2	3.69935E-12
2765.2	4.03484E-12
2767	3.62506E-12
2768.8	3.85434E-12
2770.8	3.39851E-12
2772.6	3.28645E-12
2774.4	3.28458E-12
2776.4	3.1212E-12
2778.2	3.21938E-12
2780	3.53463E-12
2782	3.55358E-12
2783.8	3.29811E-12
2785.6	3.32141E-12
2787.6	3.64917E-12
2789.4	4.03636E-12
2791.1	3.57173E-12
2791.2	3.57173E-12
2792.9	3.57173E-12
2793.2	3.57173E-12
2794.6	3.66898E-12
2795	3.66898E-12
2796.4	8.35555E-12
2796.8	3.66898E-12
2798.1	3.66898E-12
2798.8	3.66898E-12
2799.9	3.66898E-12
2800.6	3.66898E-12
2801.6	3.66898E-12
2802.4	3.66898E-12
2803.4	6.67587E-12
2804.4	3.66898E-12
2805.1	3.66898E-12
2806.2	3.57173E-12
2806.9	3.57173E-12
2808.2	3.57173E-12
2808.6	3.57173E-12
2810	3.13251E-12
2811.8	3.00214E-12
2813.8	2.8789E-12
2815.6	2.81955E-12
2817.4	2.599E-12
2819.4	3.15166E-12
2821.2	3.1456E-12
2823	3.12873E-12
2825	3.09994E-12
2826.8	3.08378E-12
2828.6	3.0736E-12
2830.6	3.05177E-12
2832.4	2.95943E-12
2834.2	2.83749E-12
2836.2	2.746E-12
2838	2.73092E-12
2839.8	2.75949E-12
2841.8	2.80709E-12
2843.6	2.84832E-12
2845.4	2.87214E-12
2847.4	2.87192E-12
2849.2	2.86766E-12
2851.2	2.87279E-12
2853	2.87266E-12
2854.8	2.87623E-12
2856.8	2.87795E-12
2858.6	2.87815E-12
2860.4	2.86584E-12
2862.4	2.87003E-12
2864.2	2.87587E-12
2866	2.85425E-12
2868	2.82868E-12
2869.8	2.83706E-12
2871.6	2.923E-12
2873.6	3.03682E-12
2875.4	3.11934E-12
2877.2	3.13848E-12
2879.2	3.1109E-12
2881	3.06628E-12
2882.8	3.08985E-12
2884.8	2.77827E-12
2886.6	2.82125E-12
2888.4	2.84977E-12
2890.4	2.86778E-12
2892.2	2.70849E-12
2894.2	2.63103E-12
2896	2.68436E-12
2897.8	2.56845E-12
2899.8	2.68692E-12
2901.6	2.5265E-12
2903.4	2.29828E-12
2905.4	2.29083E-12
2907.2	2.46046E-12
2909	2.6304E-12
2911	2.68617E-12
2912.8	2.54163E-12
2914.6	2.70475E-12
2916.6	2.72025E-12
2918.4	2.71813E-12
2920.2	2.62033E-12
2922.2	2.93198E-12
2924	3.23131E-12
2925.8	3.41289E-12
2927.8	3.50331E-12
2929.6	3.42522E-12
2931.4	3.19792E-12
2933.4	3.15943E-12
2935.2	3.25618E-12
2937.2	3.11114E-12
2939	3.27274E-12
2940.8	3.29467E-12
2942.8	3.24201E-12
2944.6	3.26368E-12
2946.4	3.28994E-12
2948.4	3.2817E-12
2950.2	3.30844E-12
2952	3.26647E-12
2954	3.28688E-12
2955.8	3.08181E-12
2957.6	3.17369E-12
2959.6	3.23679E-12
2961.4	3.34106E-12
2963.2	3.31369E-12
2965.2	3.19235E-12
2967	3.21609E-12
2968.8	3.05527E-12
2970.8	3.22629E-12
2972.6	3.148E-12
2974.4	3.16818E-12
2976.4	3.13204E-12
2978.2	2.9763E-12
2980.2	2.99424E-12
2982	3.35708E-12
2983.8	3.43552E-12
2985.8	3.21055E-12
2987.6	2.92472E-12
2989.4	2.654E-12
2991.4	2.64846E-12
2993.2	2.64351E-12
2995	2.63063E-12
2997	2.73684E-12
2998.8	3.10245E-12
3000.6	3.17261E-12
3002.6	3.08201E-12
3004.4	2.92134E-12
3006.2	2.49748E-12
3008.2	2.33132E-12
3010	2.18876E-12
3011.8	2.28793E-12
3013.8	2.57552E-12
3015.6	2.77449E-12
3017.4	2.82803E-12
3019.4	2.74403E-12
3021.2	2.83306E-12
3023.2	2.83756E-12
3025	2.92387E-12
3026.8	2.88575E-12
3028.8	2.85254E-12
3030.6	2.70881E-12
3032.4	2.68565E-12
3034.4	2.82886E-12
3036.2	2.83651E-12
3038	2.89505E-12
3040	2.86006E-12
3041.8	2.79678E-12
3043.6	2.72521E-12
3045.6	2.67269E-12
3047.4	2.62857E-12
3049.2	2.66053E-12
3051.2	2.7577E-12
3053	2.87895E-12
3054.8	2.95802E-12
3056.8	2.83364E-12
3058.6	2.77574E-12
3060.4	2.74821E-12
3062.4	2.8395E-12
3064.2	2.99759E-12
3066.2	2.95776E-12
3068	3.0148E-12
3069.8	2.96528E-12
3071.8	2.94301E-12
3073.6	2.84165E-12
3075.4	2.75939E-12
3077.4	2.7028E-12
3079.2	2.86009E-12
3081	2.82718E-12
3083	2.69532E-12
3084.8	2.59242E-12
3086.6	2.47824E-12
3088.6	2.63257E-12
3090.4	2.94318E-12
3092.2	3.29088E-12
3094.2	3.30995E-12
3096	3.24379E-12
3097.8	3.206E-12
3099.8	3.15689E-12
3101.6	3.10259E-12
3103.4	2.99435E-12
3105.4	2.92595E-12
3107.2	2.946E-12
3109.2	3.0122E-12
3111	2.92425E-12
3112.8	2.66564E-12
3114.8	2.73948E-12
3116.6	2.7121E-12
3118.4	2.73196E-12
3120.4	2.58501E-12
3122.2	2.51726E-12
3124	2.55392E-12
3126	2.57991E-12
3127.8	2.44936E-12
3129.6	2.44341E-12
3131.6	2.38277E-12
3133.4	2.42764E-12
3135.2	2.36846E-12
3137.2	2.23674E-12
3139	2.23332E-12
3140.8	2.13586E-12
3142.8	2.1371E-12
3144.6	2.11156E-12
3146.4	1.98638E-12
3148.4	2.16559E-12
3150.2	2.4938E-12
3152.2	2.87738E-12
3154	2.98864E-12
3155.8	2.76857E-12
3157.8	2.91111E-12
3159.6	2.8231E-12
3161.4	2.69848E-12
3163.4	2.52381E-12
3165.2	2.44428E-12
3167	2.39167E-12
3169	2.55105E-12
3170.8	2.54398E-12
3172.6	2.53269E-12
3174.6	2.60018E-12
3176.4	2.8453E-12
3178.2	3.11298E-12
3180.2	3.13785E-12
3182	3.23597E-12
3183.8	3.00272E-12
3185.8	2.76467E-12
3187.6	2.83439E-12
3189.4	2.77564E-12
3191.4	2.9908E-12
3193.2	2.84526E-12
3195.2	2.7924E-12
3197	2.56404E-12
3198.8	2.48416E-12
3200.8	2.58853E-12
3202.6	2.67885E-12
3204.4	2.76314E-12
3206.4	2.7153E-12
3208.2	2.56882E-12
3210	2.47884E-12
3212	2.39193E-12
3213.8	2.38227E-12
3215.6	2.5171E-12
3217.6	2.53785E-12
3219.4	2.37946E-12
3221.2	2.39962E-12
3223.2	2.48391E-12
3225	2.69975E-12
3226.8	2.86104E-12
3228.8	2.86972E-12
3230.6	2.86391E-12
3232.4	2.77269E-12
3234.4	2.70549E-12
3236.2	2.40366E-12
3238.2	2.35516E-12
3240	2.23622E-12
3241.8	2.43463E-12
3243.8	2.62588E-12
3245.6	2.7433E-12
3247.4	2.71263E-12
3249.4	2.69071E-12
3251.2	2.97234E-12
3253	3.25E-12
3255	3.69667E-12
3256.8	3.74333E-12
3258.6	3.45683E-12
3260.6	3.47321E-12
3262.4	3.65351E-12
3264.2	3.66684E-12
3266.2	3.78132E-12
3268	4.11841E-12
3269.8	4.39295E-12
3271.8	4.48405E-12
3273.6	4.0475E-12
3275.4	3.75041E-12
3277.4	3.95034E-12
3279.2	3.69816E-12
3281.2	3.49246E-12
3283	3.51316E-12
3284.8	3.56703E-12
3286.8	3.69008E-12
3288.6	3.67917E-12
3290.4	3.66045E-12
3292.4	3.8621E-12
3294.2	4.0146E-12
3296	4.22464E-12
3298	4.22534E-12
3299.8	4.5147E-12
3301.6	1.86291E-12
3303.6	1.67973E-12
3305.6	1.65E-12
3307.6	1.65E-12
3309.6	1.65E-12
3311.6	1.65E-12
3313.6	1.65E-12
3315.6	1.65E-12
3317.6	1.65E-12
3319.6	1.65E-12
3321.6	1.65E-12
3323.6	1.65E-12
3325.6	1.65E-12
3327.6	1.65E-12
3329.6	1.65E-12
3331.6	1.65E-12
3333.6	1.65E-12
3335.6	1.65E-12
3337.6	1.65E-12
3339.6	1.65E-12
3341.6	1.65E-12
3343.6	1.65E-12
3345.6	1.65E-12
3347.6	1.65E-12
3349.6	1.65E-12
3351.6	1.65E-12
3353.6	1.65E-12
3355.6	1.65E-12
3357.6	1.65E-12
3359.6	1.65E-12
3361.6	1.65E-12
3363.6	1.65E-12
3365.6	1.65E-12
3367.6	1.65E-12
3369.6	1.65E-12
3371.6	1.65E-12
3373.6	1.65E-12
3375.6	1.65E-12
3377.6	1.65E-12
3379.6	1.65E-12
3381.6	1.65E-12
3383.6	1.65E-12
3385.6	1.65E-12
3387.6	1.65E-12
3389.6	1.65E-12
3391.6	1.65E-12
3393.6	1.65E-12
3395.6	1.65E-12
3397.6	1.65E-12
3399.6	1.65E-12
3401.6	1.65E-12
3403.6	1.65E-12
3405.6	1.65E-12
3407.6	1.65E-12
3409.6	1.65E-12
3411.6	1.65E-12
3413.6	1.65E-12
3415.6	1.65E-12
3417.6	1.65E-12
3419.6	1.65E-12
3421.6	1.65E-12
3423.6	1.65E-12
3425.6	1.65E-12
3427.6	1.65E-12
3429.6	1.65E-12
3431.6	1.65E-12
3433.6	1.65E-12
3435.6	1.65E-12
3437.6	1.65E-12
3439.6	1.65E-12
3441.6	1.65E-12
3443.6	1.65E-12
3445.6	1.65E-12
3447.6	1.65E-12
3449.6	1.65E-12
3451.6	1.65E-12
3453.6	1.65E-12
3455.6	1.65E-12
3457.6	1.65E-12
3459.6	1.65E-12
3461.6	1.65E-12
3463.6	1.65E-12
3465.6	1.65E-12
3467.6	1.65E-12
3469.6	1.65E-12
3471.6	1.65E-12
3473.6	1.65E-12
3475.6	1.65E-12
3477.6	1.65E-12
3479.6	1.65E-12
3481.6	1.65E-12
3483.6	1.65E-12
3485.6	1.65E-12
3487.6	1.65E-12
3489.6	1.65E-12
3491.6	1.65E-12
3493.6	1.65E-12
3495.6	1.65E-12
3497.6	1.65E-12
3499.6	1.65E-12
3501.6	1.65E-12
3503.6	1.65E-12
3505.6	1.65E-12
3507.6	1.65E-12
3509.6	1.65E-12
3511.6	1.65E-12
3513.6	1.65E-12
3515.6	1.65E-12
3517.6	1.65E-12
3519.6	1.65E-12
3521.6	1.65E-12
3523.6	1.65E-12
3525.6	1.65E-12
3527.6	1.65E-12
3529.6	1.65E-12
3531.6	1.65E-12
3533.6	1.65E-12
3535.6	1.65E-12
3537.6	1.65E-12
3539.6	1.65E-12
3541.6	1.65E-12
3543.6	1.65E-12
3545.6	1.65E-12
3547.6	1.65E-12
3550.04	1.616E-12
3551.78	2.664E-12
3553.52	2.289E-12
3555.25	2.301E-12
3556.99	1.982E-12
3558.73	2.498E-12
3560.47	1.724E-12
3562.21	2.081E-12
3563.95	2.039E-12
3565.69	2.179E-12
3567.42	2.42E-12
3569.16	2.093E-12
3570.9	2.347E-12
3572.64	2.095E-12
3574.38	2.386E-12
3576.12	1.869E-12
3577.86	2.034E-12
3579.59	1.945E-12
3581.33	2.212E-12
3583.07	1.881E-12
3584.81	2.184E-12
3586.55	2.474E-12
3588.29	2.217E-12
3590.03	2.099E-12
3591.77	2.218E-12
3593.5	1.614E-12
3595.24	2.09E-12
3596.98	2.179E-12
3598.72	1.941E-12
3600.46	2.007E-12
3602.2	1.535E-12
3603.94	2.699E-12
3605.68	1.867E-12
3607.42	2.014E-12
3609.15	2.39E-12
3610.89	1.619E-12
3612.63	1.898E-12
3614.37	2.25E-12
3616.11	1.928E-12
3617.85	2.218E-12
3619.59	1.842E-12
3621.33	2.284E-12
3623.07	1.535E-12
3624.8	1.849E-12
3626.54	1.893E-12
3628.28	2.044E-12
3630.02	1.902E-12
3631.76	2.211E-12
3633.5	1.935E-12
3635.24	2.203E-12
3636.98	2.157E-12
3638.72	1.863E-12
3640.46	1.896E-12
3642.2	1.823E-12
3643.94	2.254E-12
3645.67	2.064E-12
3647.41	1.926E-12
3649.15	2.221E-12
3650.89	1.945E-12
3652.63	2.057E-12
3654.37	1.928E-12
3656.11	2.036E-12
3657.85	1.724E-12
3659.59	1.958E-12
3661.33	2.05E-12
3663.07	2.33E-12
3664.81	2.269E-12
3666.55	1.98E-12
3668.29	2.029E-12
3670.02	2.275E-12
3671.76	1.783E-12
3673.5	2.176E-12
3675.24	1.993E-12
3676.98	2.066E-12
3678.72	2.248E-12
3680.46	2.012E-12
3682.2	2.322E-12
3683.94	2.114E-12
3685.68	2.318E-12
3687.42	2.365E-12
3689.16	2.097E-12
3690.9	2.085E-12
3692.64	2.161E-12
3694.38	1.934E-12
3696.12	2.128E-12
3697.86	2.19E-12
3699.6	1.914E-12
3701.34	1.558E-12
3703.08	1.941E-12
3704.82	2.572E-12
3706.56	2.473E-12
3708.3	1.926E-12
3710.03	2.045E-12
3711.77	2.148E-12
3713.51	2.047E-12
3715.25	1.823E-12
3716.99	1.828E-12
3718.73	1.816E-12
3720.47	2.233E-12
3722.21	2.73E-12
3723.95	2.317E-12
3725.69	1.992E-12
3727.43	2.054E-12
3729.17	1.926E-12
3730.91	1.915E-12
3732.65	2.067E-12
3734.39	2.724E-12
3736.13	2.597E-12
3737.87	2.49E-12
3739.61	1.694E-12
3741.35	1.839E-12
3743.09	1.795E-12
3744.83	1.936E-12
3746.57	2.039E-12
3748.31	2.124E-12
3750.05	2.811E-12
3751.79	2.533E-12
3753.53	2.047E-12
3755.27	1.56E-12
3757.01	1.605E-12
3758.75	1.767E-12
3760.49	1.783E-12
3762.23	1.841E-12
3763.97	1.579E-12
3765.71	1.744E-12
3767.45	2.116E-12
3769.19	2.193E-12
3770.93	3.104E-12
3772.67	2.777E-12
3774.41	2.292E-12
3776.15	1.913E-12
3777.89	1.945E-12
3779.63	1.747E-12
3781.37	1.578E-12
3783.11	1.683E-12
3784.86	1.719E-12
3786.6	1.794E-12
3788.34	1.883E-12
3790.08	1.747E-12
3791.82	1.838E-12
3793.56	1.952E-12
3795.3	2.381E-12
3797.04	3.258E-12
3798.78	4.062E-12
3800.52	2.822E-12
3802.26	2.18E-12
3804	1.908E-12
3805.74	1.836E-12
3807.48	1.748E-12
3809.22	1.612E-12
3810.96	1.584E-12
3812.7	1.476E-12
3814.44	1.575E-12
3816.18	1.69E-12
3817.92	1.621E-12
3819.66	1.7E-12
3821.4	1.774E-12
3823.15	1.541E-12
3824.89	1.725E-12
3826.63	1.866E-12
3828.37	1.966E-12
3830.11	2.092E-12
3831.85	2.345E-12
3833.59	2.777E-12
3835.33	4.186E-12
3837.07	3.892E-12
3838.81	2.842E-12
3840.55	2.223E-12
3842.29	1.982E-12
3844.03	1.757E-12
3845.77	1.676E-12
3847.51	1.533E-12
3849.26	1.457E-12
3851	1.637E-12
3852.74	1.453E-12
3854.48	1.364E-12
3856.22	1.623E-12
3857.96	1.563E-12
3859.7	1.634E-12
3861.44	1.502E-12
3863.18	1.413E-12
3864.92	1.435E-12
3866.66	1.515E-12
3868.41	1.442E-12
3870.15	1.419E-12
3871.89	1.536E-12
3873.63	1.59E-12
3875.37	1.436E-12
3877.11	1.51E-12
3878.85	1.783E-12
3880.59	1.764E-12
3882.33	1.675E-12
3884.07	2.002E-12
3885.82	2.342E-12
3887.56	3.259E-12
3889.3	5.302E-12
3891.04	3.969E-12
3892.78	2.66E-12
3894.52	2.126E-12
3896.26	1.992E-12
3898	1.76E-12
3899.74	1.666E-12
3901.49	1.649E-12
3903.23	1.502E-12
3904.97	1.626E-12
3906.71	1.828E-12
3908.45	1.5E-12
3910.19	1.408E-12
3911.93	1.401E-12
3913.67	1.488E-12
3915.42	1.461E-12
3917.16	1.488E-12
3918.9	1.417E-12
3920.64	1.527E-12
3922.38	1.462E-12
3924.12	1.481E-12
3925.86	1.414E-12
3927.61	1.469E-12
3929.35	1.599E-12
3931.09	1.685E-12
3932.83	2.375E-12
3934.57	4.713E-12
3936.31	1.921E-12
3938.05	1.589E-12
3939.8	1.51E-12
3941.54	1.407E-12
3943.28	1.48E-12
3945.02	1.555E-12
3946.76	1.412E-12
3948.5	1.444E-12
3950.25	1.445E-12
3951.99	1.444E-12
3953.73	1.461E-12
3955.47	1.497E-12
3957.21	1.599E-12
3958.95	1.522E-12
3960.7	1.621E-12
3962.44	1.812E-12
3964.18	1.985E-12
3965.92	2.304E-12
3967.66	3.574E-12
3969.4	6.78E-12
3971.15	6.084E-12
3972.89	3.475E-12
3974.63	2.634E-12
3976.37	2.125E-12
3978.11	1.931E-12
3979.85	1.681E-12
3981.6	1.589E-12
3983.34	1.564E-12
3985.08	1.489E-12
3986.82	1.539E-12
3988.56	1.438E-12
3990.31	1.399E-12
3992.05	1.443E-12
3993.79	1.419E-12
3995.53	1.373E-12
3997.27	1.472E-12
3999.02	1.423E-12
4000.76	1.371E-12
4002.5	1.388E-12
4004.24	1.456E-12
4005.98	1.572E-12
4007.73	1.477E-12
4009.47	1.413E-12
4011.21	1.429E-12
4012.95	1.437E-12
4014.69	1.47E-12
4016.44	1.444E-12
4018.18	1.465E-12
4019.92	1.44E-12
4021.66	1.399E-12
4023.4	1.46E-12
4025.15	1.561E-12
4026.89	1.836E-12
4028.63	1.527E-12
4030.37	1.462E-12
4032.12	1.5E-12
4033.86	1.474E-12
4035.6	1.442E-12
4037.34	1.452E-12
4039.08	1.438E-12
4040.83	1.445E-12
4042.57	1.452E-12
4044.31	1.503E-12
4046.05	1.606E-12
4047.8	1.442E-12
4049.54	1.45E-12
4051.28	1.432E-12
4053.02	1.466E-12
4054.77	1.46E-12
4056.51	1.483E-12
4058.25	1.534E-12
4059.99	1.46E-12
4061.74	1.442E-12
4063.48	1.541E-12
4065.22	1.456E-12
4066.96	1.477E-12
4068.71	1.523E-12
4070.45	1.446E-12
4072.19	1.55E-12
4073.93	1.438E-12
4075.68	1.483E-12
4077.42	1.631E-12
4079.16	1.623E-12
4080.9	1.474E-12
4082.65	1.448E-12
4084.39	1.534E-12
4086.13	1.542E-12
4087.87	1.495E-12
4089.62	1.54E-12
4091.36	1.569E-12
4093.1	1.682E-12
4094.84	1.868E-12
4096.59	2.199E-12
4098.33	2.748E-12
4100.07	3.802E-12
4101.82	6.723E-12
4103.56	5.441E-12
4105.3	3.276E-12
4107.04	2.465E-12
4108.79	2.092E-12
4110.53	1.871E-12
4112.27	1.723E-12
4114.02	1.615E-12
4115.76	1.544E-12
4117.5	1.476E-12
4119.24	1.548E-12
4120.99	1.53E-12
4122.73	1.518E-12
4124.47	1.492E-12
4126.22	1.49E-12
4127.96	1.52E-12
4129.7	1.456E-12
4131.44	1.467E-12
4133.19	1.545E-12
4134.93	1.483E-12
4136.67	1.454E-12
4138.42	1.415E-12
4140.16	1.45E-12
4141.9	1.431E-12
4143.65	1.562E-12
4145.39	1.532E-12
4147.13	1.466E-12
4148.88	1.437E-12
4150.62	1.443E-12
4152.36	1.487E-12
4154.11	1.533E-12
4155.85	1.486E-12
4157.59	1.495E-12
4159.34	1.483E-12
4161.08	1.477E-12
4162.82	1.441E-12
4164.56	1.464E-12
4166.31	1.426E-12
4168.05	1.501E-12
4169.79	1.43E-12
4171.54	1.49E-12
4173.28	1.55E-12
4175.02	1.485E-12
4176.77	1.478E-12
4178.51	1.503E-12
4180.25	1.515E-12
4182	1.486E-12
4183.74	1.473E-12
4185.49	1.449E-12
4187.23	1.472E-12
4188.97	1.479E-12
4190.72	1.418E-12
4192.46	1.464E-12
4194.2	1.391E-12
4195.95	1.47E-12
4197.69	1.471E-12
4199.43	1.537E-12
4201.18	1.456E-12
4202.92	1.474E-12
4204.66	1.454E-12
4206.41	1.415E-12
4208.15	1.439E-12
4209.89	1.407E-12
4211.64	1.427E-12
4213.38	1.386E-12
4215.13	1.446E-12
4216.87	1.532E-12
4218.61	1.413E-12
4220.36	1.408E-12
4222.1	1.342E-12
4223.84	1.344E-12
4225.59	1.386E-12
4227.33	1.623E-12
4229.08	1.348E-12
4230.82	1.287E-12
4232.56	1.386E-12
4234.31	1.582E-12
4236.05	1.397E-12
4237.79	1.418E-12
4239.54	1.407E-12
4241.28	1.383E-12
4243.03	1.325E-12
4244.77	1.361E-12
4246.51	1.432E-12
4248.26	1.442E-12
4250	1.421E-12
4251.75	1.503E-12
4253.49	1.364E-12
4255.23	1.43E-12
4256.98	1.362E-12
4258.72	1.363E-12
4260.47	1.498E-12
4262.21	1.396E-12
4263.95	1.383E-12
4265.7	1.354E-12
4267.44	1.379E-12
4269.19	1.391E-12
4270.93	1.435E-12
4272.67	1.492E-12
4274.42	1.396E-12
4276.16	1.385E-12
4277.91	1.335E-12
4279.65	1.407E-12
4281.39	1.424E-12
4283.14	1.427E-12
4284.88	1.371E-12
4286.63	1.401E-12
4288.37	1.38E-12
4290.12	1.438E-12
4291.86	1.41E-12
4293.6	1.423E-12
4295.35	1.486E-12
4297.09	1.411E-12
4298.84	1.411E-12
4300.58	1.522E-12
4302.33	1.406E-12
4304.07	1.449E-12
4305.81	1.403E-12
4307.56	1.443E-12
4309.3	1.478E-12
4311.05	1.396E-12
4312.79	1.458E-12
4314.54	1.475E-12
4316.28	1.429E-12
4318.03	1.363E-12
4319.77	1.408E-12
4321.51	1.432E-12
4323.26	1.448E-12
4325	1.502E-12
4326.75	1.595E-12
4328.49	1.545E-12
4330.24	1.619E-12
4331.98	1.752E-12
4333.73	1.925E-12
4335.47	2.244E-12
4337.22	2.872E-12
4338.96	4.189E-12
4340.71	7.631E-12
4342.45	5.469E-12
4344.19	3.309E-12
4345.94	2.477E-12
4347.68	2.043E-12
4349.43	1.842E-12
4351.17	1.748E-12
4352.92	1.754E-12
4354.66	1.506E-12
4356.41	1.509E-12
4358.15	1.489E-12
4359.9	1.436E-12
4361.64	1.439E-12
4363.39	1.411E-12
4365.13	1.42E-12
4366.88	1.431E-12
4368.62	1.424E-12
4370.37	1.438E-12
4372.11	1.433E-12
4373.86	1.444E-12
4375.6	1.456E-12
4377.35	1.422E-12
4379.09	1.391E-12
4380.84	1.396E-12
4382.58	1.41E-12
4384.33	1.594E-12
4386.07	1.521E-12
4387.82	1.548E-12
4389.56	1.49E-12
4391.31	1.435E-12
4393.05	1.441E-12
4394.8	1.473E-12
4396.54	1.469E-12
4398.29	1.425E-12
4400.03	1.444E-12
4401.78	1.495E-12
4403.52	1.415E-12
4405.27	1.506E-12
4407.01	1.433E-12
4408.76	1.424E-12
4410.5	1.445E-12
4412.25	1.438E-12
4413.99	1.428E-12
4415.74	1.544E-12
4417.48	1.579E-12
4419.23	1.51E-12
4420.97	1.435E-12
4422.72	1.44E-12
4424.46	1.468E-12
4426.21	1.417E-12
4427.95	1.471E-12
4429.7	1.435E-12
4431.45	1.486E-12
4433.19	1.468E-12
4434.94	1.442E-12
4436.68	1.429E-12
4438.43	1.444E-12
4440.17	2.026E-12
