	1222 s
2641.8	1.01705E-12
2643.6	1.04195E-12
2645.4	9.38894E-13
2647.4	9.09408E-13
2649.2	8.87676E-13
2651	9.32854E-13
2653	1.01043E-12
2654.8	1.07197E-12
2656.6	1.0631E-12
2658.6	1.02948E-12
2660.4	1.09583E-12
2662.2	1.28679E-12
2664.2	1.44788E-12
2666	1.30694E-12
2667.8	1.21771E-12
2669.8	1.24171E-12
2671.6	1.35548E-12
2673.4	1.20255E-12
2675.4	1.08449E-12
2677.2	1.12583E-12
2679.2	1.25662E-12
2681	1.31027E-12
2682.8	1.14789E-12
2684.8	1.13495E-12
2686.6	1.31543E-12
2688.4	1.31776E-12
2690.4	1.2627E-12
2692.2	1.31526E-12
2694	1.28328E-12
2696	1.28772E-12
2697.8	1.41679E-12
2699.6	1.27324E-12
2701.6	1.32339E-12
2703.4	1.44689E-12
2705.2	1.5213E-12
2707.2	1.43381E-12
2709	1.44592E-12
2710.8	1.44892E-12
2712.8	1.62679E-12
2714.6	1.58677E-12
2716.4	1.48044E-12
2718.4	1.41946E-12
2720.2	1.44235E-12
2722.2	1.55552E-12
2724	1.4779E-12
2725.8	1.57554E-12
2727.8	1.76486E-12
2729.6	1.77408E-12
2731.4	1.7471E-12
2733.4	1.80977E-12
2735.2	1.8661E-12
2737	2.11858E-12
2739	2.17865E-12
2740.8	2.11391E-12
2742.6	2.00201E-12
2744.6	2.15729E-12
2746.4	2.21653E-12
2748.2	2.13967E-12
2750.2	2.02507E-12
2752	2.12633E-12
2753.8	2.06526E-12
2755.8	1.95179E-12
2757.6	1.90226E-12
2759.4	1.87786E-12
2761.4	1.88272E-12
2763.2	1.8112E-12
2765.2	1.97546E-12
2767	1.77483E-12
2768.8	1.88708E-12
2770.8	1.66391E-12
2772.6	1.60904E-12
2774.4	1.60813E-12
2776.4	1.52814E-12
2778.2	1.57621E-12
2780	1.73055E-12
2782	1.73983E-12
2783.8	1.61475E-12
2785.6	1.62616E-12
2787.6	1.78663E-12
2789.4	1.9762E-12
2791.1	1.74872E-12
2791.2	1.74872E-12
2792.9	1.74872E-12
2793.2	1.74872E-12
2794.6	1.79633E-12
2795	1.79633E-12
2796.4	4.09088E-12
2796.8	1.79633E-12
2798.1	1.79633E-12
2798.8	1.79633E-12
2799.9	1.79633E-12
2800.6	1.79633E-12
2801.6	1.79633E-12
2802.4	1.79633E-12
2803.4	3.26851E-12
2804.4	1.79633E-12
2805.1	1.79633E-12
2806.2	1.74872E-12
2806.9	1.74872E-12
2808.2	1.74872E-12
2808.6	1.74872E-12
2810	1.53368E-12
2811.8	1.46985E-12
2813.8	1.40951E-12
2815.6	1.38045E-12
2817.4	1.27247E-12
2819.4	1.54305E-12
2821.2	1.54009E-12
2823	1.53183E-12
2825	1.51773E-12
2826.8	1.50982E-12
2828.6	1.50484E-12
2830.6	1.49415E-12
2832.4	1.44894E-12
2834.2	1.38924E-12
2836.2	1.34444E-12
2838	1.33706E-12
2839.8	1.35105E-12
2841.8	1.37435E-12
2843.6	1.39454E-12
2845.4	1.4062E-12
2847.4	1.40609E-12
2849.2	1.40401E-12
2851.2	1.40652E-12
2853	1.40645E-12
2854.8	1.4082E-12
2856.8	1.40905E-12
2858.6	1.40914E-12
2860.4	1.40312E-12
2862.4	1.40517E-12
2864.2	1.40803E-12
2866	1.39744E-12
2868	1.38492E-12
2869.8	1.38902E-12
2871.6	1.4311E-12
2873.6	1.48683E-12
2875.4	1.52723E-12
2877.2	1.5366E-12
2879.2	1.5231E-12
2881	1.50125E-12
2882.8	1.51279E-12
2884.8	1.36024E-12
2886.6	1.38128E-12
2888.4	1.39525E-12
2890.4	1.40407E-12
2892.2	1.32607E-12
2894.2	1.28815E-12
2896	1.31426E-12
2897.8	1.25751E-12
2899.8	1.31552E-12
2901.6	1.23697E-12
2903.4	1.12524E-12
2905.4	1.12159E-12
2907.2	1.20464E-12
2909	1.28784E-12
2911	1.31515E-12
2912.8	1.24438E-12
2914.6	1.32425E-12
2916.6	1.33183E-12
2918.4	1.3308E-12
2920.2	1.28292E-12
2922.2	1.4355E-12
2924	1.58205E-12
2925.8	1.67095E-12
2927.8	1.71522E-12
2929.6	1.67699E-12
2931.4	1.5657E-12
2933.4	1.54686E-12
2935.2	1.59423E-12
2937.2	1.52321E-12
2939	1.60233E-12
2940.8	1.61307E-12
2942.8	1.58729E-12
2944.6	1.5979E-12
2946.4	1.61076E-12
2948.4	1.60672E-12
2950.2	1.61981E-12
2952	1.59926E-12
2954	1.60926E-12
2955.8	1.50885E-12
2957.6	1.55384E-12
2959.6	1.58473E-12
2961.4	1.63578E-12
2963.2	1.62238E-12
2965.2	1.56297E-12
2967	1.5746E-12
2968.8	1.49586E-12
2970.8	1.57959E-12
2972.6	1.54126E-12
2974.4	1.55114E-12
2976.4	1.53345E-12
2978.2	1.4572E-12
2980.2	1.46598E-12
2982	1.64363E-12
2983.8	1.68203E-12
2985.8	1.57188E-12
2987.6	1.43194E-12
2989.4	1.2994E-12
2991.4	1.29668E-12
2993.2	1.29426E-12
2995	1.28796E-12
2997	1.33996E-12
2998.8	1.51896E-12
3000.6	1.55331E-12
3002.6	1.50895E-12
3004.4	1.43029E-12
3006.2	1.22277E-12
3008.2	1.14141E-12
3010	1.07162E-12
3011.8	1.12017E-12
3013.8	1.26097E-12
3015.6	1.35839E-12
3017.4	1.38461E-12
3019.4	1.34348E-12
3021.2	1.38707E-12
3023.2	1.38927E-12
3025	1.43153E-12
3026.8	1.41287E-12
3028.8	1.39661E-12
3030.6	1.32623E-12
3032.4	1.3149E-12
3034.4	1.38501E-12
3036.2	1.38876E-12
3038	1.41742E-12
3040	1.40029E-12
3041.8	1.3693E-12
3043.6	1.33426E-12
3045.6	1.30855E-12
3047.4	1.28695E-12
3049.2	1.3026E-12
3051.2	1.35017E-12
3053	1.40953E-12
3054.8	1.44825E-12
3056.8	1.38735E-12
3058.6	1.359E-12
3060.4	1.34552E-12
3062.4	1.39022E-12
3064.2	1.46762E-12
3066.2	1.44812E-12
3068	1.47604E-12
3069.8	1.4518E-12
3071.8	1.4409E-12
3073.6	1.39127E-12
3075.4	1.351E-12
3077.4	1.32329E-12
3079.2	1.4003E-12
3081	1.38419E-12
3083	1.31963E-12
3084.8	1.26925E-12
3086.6	1.21334E-12
3088.6	1.28891E-12
3090.4	1.44098E-12
3092.2	1.61122E-12
3094.2	1.62055E-12
3096	1.58816E-12
3097.8	1.56966E-12
3099.8	1.54562E-12
3101.6	1.51903E-12
3103.4	1.46603E-12
3105.4	1.43254E-12
3107.2	1.44236E-12
3109.2	1.47477E-12
3111	1.43171E-12
3112.8	1.3051E-12
3114.8	1.34125E-12
3116.6	1.32784E-12
3118.4	1.33757E-12
3120.4	1.26562E-12
3122.2	1.23245E-12
3124	1.2504E-12
3126	1.26313E-12
3127.8	1.19921E-12
3129.6	1.1963E-12
3131.6	1.1666E-12
3133.4	1.18857E-12
3135.2	1.1596E-12
3137.2	1.09511E-12
3139	1.09343E-12
3140.8	1.04572E-12
3142.8	1.04633E-12
3144.6	1.03382E-12
3146.4	9.72531E-13
3148.4	1.06027E-12
3150.2	1.22096E-12
3152.2	1.40876E-12
3154	1.46324E-12
3155.8	1.35549E-12
3157.8	1.42528E-12
3159.6	1.38219E-12
3161.4	1.32118E-12
3163.4	1.23566E-12
3165.2	1.19672E-12
3167	1.17096E-12
3169	1.24899E-12
3170.8	1.24553E-12
3172.6	1.24001E-12
3174.6	1.27305E-12
3176.4	1.39306E-12
3178.2	1.52411E-12
3180.2	1.53629E-12
3182	1.58433E-12
3183.8	1.47013E-12
3185.8	1.35358E-12
3187.6	1.38772E-12
3189.4	1.35896E-12
3191.4	1.46429E-12
3193.2	1.39304E-12
3195.2	1.36716E-12
3197	1.25535E-12
3198.8	1.21624E-12
3200.8	1.26735E-12
3202.6	1.31156E-12
3204.4	1.35284E-12
3206.4	1.32941E-12
3208.2	1.25769E-12
3210	1.21364E-12
3212	1.17109E-12
3213.8	1.16636E-12
3215.6	1.23237E-12
3217.6	1.24253E-12
3219.4	1.16499E-12
3221.2	1.17486E-12
3223.2	1.21612E-12
3225	1.3218E-12
3226.8	1.40077E-12
3228.8	1.40502E-12
3230.6	1.40217E-12
3232.4	1.35751E-12
3234.4	1.32461E-12
3236.2	1.17683E-12
3238.2	1.15308E-12
3240	1.09485E-12
3241.8	1.19199E-12
3243.8	1.28563E-12
3245.6	1.34312E-12
3247.4	1.3281E-12
3249.4	1.31737E-12
3251.2	1.45526E-12
3253	1.5912E-12
3255	1.80989E-12
3256.8	1.83273E-12
3258.6	1.69246E-12
3260.6	1.70049E-12
3262.4	1.78876E-12
3264.2	1.79528E-12
3266.2	1.85134E-12
3268	2.01637E-12
3269.8	2.15079E-12
3271.8	2.19539E-12
3273.6	1.98165E-12
3275.4	1.8362E-12
3277.4	1.93409E-12
3279.2	1.81062E-12
3281.2	1.70991E-12
3283	1.72005E-12
3284.8	1.74642E-12
3286.8	1.80667E-12
3288.6	1.80132E-12
3290.4	1.79216E-12
3292.4	1.89088E-12
3294.2	1.96555E-12
3296	2.06839E-12
3298	2.06873E-12
3299.8	2.2104E-12
3301.6	9.12081E-13
3303.6	8.22396E-13
3305.6	7.2E-13
3307.6	7.2E-13
3309.6	7.2E-13
3311.6	7.2E-13
3313.6	7.2E-13
3315.6	7.2E-13
3317.6	7.2E-13
3319.6	7.2E-13
3321.6	7.2E-13
3323.6	7.2E-13
3325.6	7.2E-13
3327.6	7.2E-13
3329.6	7.2E-13
3331.6	7.2E-13
3333.6	7.2E-13
3335.6	7.2E-13
3337.6	7.2E-13
3339.6	7.2E-13
3341.6	7.2E-13
3343.6	7.2E-13
3345.6	7.2E-13
3347.6	7.2E-13
3349.6	7.2E-13
3351.6	7.2E-13
3353.6	7.2E-13
3355.6	7.2E-13
3357.6	7.2E-13
3359.6	7.2E-13
3361.6	7.2E-13
3363.6	7.2E-13
3365.6	7.2E-13
3367.6	7.2E-13
3369.6	7.2E-13
3371.6	7.2E-13
3373.6	7.2E-13
3375.6	7.2E-13
3377.6	7.2E-13
3379.6	7.2E-13
3381.6	7.2E-13
3383.6	7.2E-13
3385.6	7.2E-13
3387.6	7.2E-13
3389.6	7.2E-13
3391.6	7.2E-13
3393.6	7.2E-13
3395.6	7.2E-13
3397.6	7.2E-13
3399.6	7.2E-13
3401.6	7.2E-13
3403.6	7.2E-13
3405.6	7.2E-13
3407.6	7.2E-13
3409.6	7.2E-13
3411.6	7.2E-13
3413.6	7.2E-13
3415.6	7.2E-13
3417.6	7.2E-13
3419.6	7.2E-13
3421.6	7.2E-13
3423.6	7.2E-13
3425.6	7.2E-13
3427.6	7.2E-13
3429.6	7.2E-13
3431.6	7.2E-13
3433.6	7.2E-13
3435.6	7.2E-13
3437.6	7.2E-13
3439.6	7.2E-13
3441.6	7.2E-13
3443.6	7.2E-13
3445.6	7.2E-13
3447.6	7.2E-13
3449.6	7.2E-13
3451.6	7.2E-13
3453.6	7.2E-13
3455.6	7.2E-13
3457.6	7.2E-13
3459.6	7.2E-13
3461.6	7.2E-13
3463.6	7.2E-13
3465.6	7.2E-13
3467.6	7.2E-13
3469.6	7.2E-13
3471.6	7.2E-13
3473.6	7.2E-13
3475.6	7.2E-13
3477.6	7.2E-13
3479.6	7.2E-13
3481.6	7.2E-13
3483.6	7.2E-13
3485.6	7.2E-13
3487.6	7.2E-13
3489.6	7.2E-13
3491.6	7.2E-13
3493.6	7.2E-13
3495.6	7.2E-13
3497.6	7.2E-13
3499.6	7.2E-13
3501.6	7.2E-13
3503.6	7.2E-13
3505.6	7.2E-13
3507.6	7.2E-13
3509.6	7.2E-13
3511.6	7.2E-13
3513.6	7.2E-13
3515.6	7.2E-13
3517.6	7.2E-13
3519.6	7.2E-13
3521.6	7.2E-13
3523.6	7.2E-13
3525.6	7.2E-13
3527.6	7.2E-13
3529.6	7.2E-13
3531.6	7.2E-13
3533.6	7.2E-13
3535.6	7.2E-13
3537.6	7.2E-13
3539.6	7.2E-13
3541.6	7.2E-13
3543.6	7.2E-13
3545.6	7.2E-13
3547.6	7.2E-13
3550.04	6.2E-13
3551.78	1.39E-12
3553.52	1.143E-12
3555.25	1.107E-12
3556.99	1.168E-12
3558.73	1.097E-12
3560.47	7.532E-13
3562.21	1.119E-12
3563.95	1.061E-12
3565.69	1.574E-12
3567.42	1.355E-12
3569.16	9.143E-13
3570.9	1.181E-12
3572.64	1.147E-12
3574.38	1.431E-12
3576.12	1.236E-12
3577.86	8.805E-13
3579.59	7.645E-13
3581.33	1.408E-12
3583.07	1.121E-12
3584.81	1.194E-12
3586.55	1.516E-12
3588.29	1.27E-12
3590.03	1.127E-12
3591.77	1.08E-12
3593.5	1.317E-12
3595.24	9.222E-13
3596.98	9.911E-13
3598.72	9.231E-13
3600.46	9.389E-13
3602.2	1.11E-12
3603.94	1.227E-12
3605.68	1.037E-12
3607.42	1.141E-12
3609.15	1.244E-12
3610.89	1.08E-12
3612.63	1.172E-12
3614.37	1.522E-12
3616.11	9.629E-13
3617.85	1.244E-12
3619.59	1.076E-12
3621.33	1.312E-12
3623.07	1.176E-12
3624.8	1.294E-12
3626.54	9.453E-13
3628.28	9.617E-13
3630.02	1.078E-12
3631.76	1.335E-12
3633.5	9.259E-13
3635.24	1.279E-12
3636.98	1.02E-12
3638.72	7.638E-13
3640.46	8.735E-13
3642.2	9.909E-13
3643.94	1.159E-12
3645.67	1.119E-12
3647.41	1.175E-12
3649.15	1.104E-12
3650.89	1.24E-12
3652.63	1.093E-12
3654.37	1.12E-12
3656.11	1.069E-12
3657.85	9.538E-13
3659.59	1.127E-12
3661.33	1.335E-12
3663.07	1.093E-12
3664.81	1.199E-12
3666.55	1.246E-12
3668.29	1.061E-12
3670.02	1.16E-12
3671.76	9.047E-13
3673.5	1.293E-12
3675.24	1.085E-12
3676.98	1.147E-12
3678.72	1.458E-12
3680.46	1.402E-12
3682.2	1.103E-12
3683.94	9.518E-13
3685.68	1.233E-12
3687.42	1.378E-12
3689.16	1.025E-12
3690.9	9.782E-13
3692.64	1.337E-12
3694.38	1.069E-12
3696.12	1.224E-12
3697.86	1.152E-12
3699.6	1.142E-12
3701.34	9.381E-13
3703.08	1.296E-12
3704.82	1.532E-12
3706.56	1.432E-12
3708.3	1.388E-12
3710.03	1.393E-12
3711.77	1.18E-12
3713.51	1.175E-12
3715.25	8.35E-13
3716.99	9.79E-13
3718.73	1.007E-12
3720.47	1.376E-12
3722.21	1.679E-12
3723.95	1.119E-12
3725.69	9.501E-13
3727.43	1.151E-12
3729.17	1.013E-12
3730.91	1.012E-12
3732.65	1.066E-12
3734.39	1.845E-12
3736.13	1.733E-12
3737.87	1.675E-12
3739.61	1.028E-12
3741.35	8.687E-13
3743.09	9.028E-13
3744.83	9.128E-13
3746.57	1.257E-12
3748.31	1.211E-12
3750.05	2.037E-12
3751.79	1.716E-12
3753.53	1.088E-12
3755.27	9.225E-13
3757.01	8.777E-13
3758.75	8.697E-13
3760.49	9.879E-13
3762.23	9.258E-13
3763.97	8.418E-13
3765.71	9.689E-13
3767.45	1.285E-12
3769.19	1.346E-12
3770.93	2.477E-12
3772.67	1.833E-12
3774.41	1.283E-12
3776.15	1.028E-12
3777.89	7.9E-13
3779.63	8.747E-13
3781.37	6.792E-13
3783.11	7.984E-13
3784.86	8.273E-13
3786.6	7.615E-13
3788.34	9.976E-13
3790.08	9.56E-13
3791.82	7.91E-13
3793.56	1.15E-12
3795.3	1.391E-12
3797.04	2.088E-12
3798.78	3.21E-12
3800.52	1.795E-12
3802.26	1.377E-12
3804	9.442E-13
3805.74	8.332E-13
3807.48	9.307E-13
3809.22	8.41E-13
3810.96	6.847E-13
3812.7	7.442E-13
3814.44	7.367E-13
3816.18	8.865E-13
3817.92	6.401E-13
3819.66	8.82E-13
3821.4	1.114E-12
3823.15	7.388E-13
3824.89	9.644E-13
3826.63	9.053E-13
3828.37	1.011E-12
3830.11	1.27E-12
3831.85	1.491E-12
3833.59	1.896E-12
3835.33	3.359E-12
3837.07	2.956E-12
3838.81	1.838E-12
3840.55	1.255E-12
3842.29	1.086E-12
3844.03	8.542E-13
3845.77	7.861E-13
3847.51	6.439E-13
3849.26	6.789E-13
3851	7.096E-13
3852.74	7.292E-13
3854.48	6.888E-13
3856.22	8.465E-13
3857.96	7.206E-13
3859.7	7.469E-13
3861.44	7.156E-13
3863.18	6.195E-13
3864.92	6.799E-13
3866.66	6.688E-13
3868.41	5.943E-13
3870.15	5.295E-13
3871.89	7.375E-13
3873.63	7.837E-13
3875.37	7.217E-13
3877.11	6.681E-13
3878.85	9.874E-13
3880.59	7.582E-13
3882.33	8.57E-13
3884.07	1.152E-12
3885.82	1.408E-12
3887.56	2.409E-12
3889.3	4.508E-12
3891.04	3.184E-12
3892.78	1.66E-12
3894.52	1.26E-12
3896.26	1.041E-12
3898	8.93E-13
3899.74	8.983E-13
3901.49	7.753E-13
3903.23	8.199E-13
3904.97	8.35E-13
3906.71	9.566E-13
3908.45	6.638E-13
3910.19	5.765E-13
3911.93	5.28E-13
3913.67	7.106E-13
3915.42	5.408E-13
3917.16	7.008E-13
3918.9	6.895E-13
3920.64	7.451E-13
3922.38	6.748E-13
3924.12	6.175E-13
3925.86	6.214E-13
3927.61	7.444E-13
3929.35	7.689E-13
3931.09	8.685E-13
3932.83	1.661E-12
3934.57	4.09E-12
3936.31	1.009E-12
3938.05	7.439E-13
3939.8	7.118E-13
3941.54	7.103E-13
3943.28	6.618E-13
3945.02	7.747E-13
3946.76	5.858E-13
3948.5	6.297E-13
3950.25	6.665E-13
3951.99	6.558E-13
3953.73	6.755E-13
3955.47	7.092E-13
3957.21	7.619E-13
3958.95	6.678E-13
3960.7	8.052E-13
3962.44	1.037E-12
3964.18	1.041E-12
3965.92	1.474E-12
3967.66	2.795E-12
3969.4	6.17E-12
3971.15	5.234E-12
3972.89	2.55E-12
3974.63	1.674E-12
3976.37	1.225E-12
3978.11	1.058E-12
3979.85	8.672E-13
3981.6	7.997E-13
3983.34	7.504E-13
3985.08	7.565E-13
3986.82	7.019E-13
3988.56	7.042E-13
3990.31	6.566E-13
3992.05	6.416E-13
3993.79	6.679E-13
3995.53	6.097E-13
3997.27	6.575E-13
3999.02	6.454E-13
4000.76	6.27E-13
4002.5	6.701E-13
4004.24	6.14E-13
4005.98	8.214E-13
4007.73	6.7E-13
4009.47	6.961E-13
4011.21	6.494E-13
4012.95	6.489E-13
4014.69	6.983E-13
4016.44	6.155E-13
4018.18	6.877E-13
4019.92	6.044E-13
4021.66	6.407E-13
4023.4	6.829E-13
4025.15	7.368E-13
4026.89	9.593E-13
4028.63	7.267E-13
4030.37	6.983E-13
4032.12	7.234E-13
4033.86	7.21E-13
4035.6	6.559E-13
4037.34	6.655E-13
4039.08	6.3E-13
4040.83	6.595E-13
4042.57	6.757E-13
4044.31	6.706E-13
4046.05	8.228E-13
4047.8	6.465E-13
4049.54	6.317E-13
4051.28	6.608E-13
4053.02	6.846E-13
4054.77	6.423E-13
4056.51	6.774E-13
4058.25	7.243E-13
4059.99	6.745E-13
4061.74	6.793E-13
4063.48	8.123E-13
4065.22	7.213E-13
4066.96	7.059E-13
4068.71	6.946E-13
4070.45	7.142E-13
4072.19	7.922E-13
4073.93	6.806E-13
4075.68	7.132E-13
4077.42	8.568E-13
4079.16	8.006E-13
4080.9	7.362E-13
4082.65	7.006E-13
4084.39	7.346E-13
4086.13	7.411E-13
4087.87	7.251E-13
4089.62	7.404E-13
4091.36	8.062E-13
4093.1	8.662E-13
4094.84	1.06E-12
4096.59	1.31E-12
4098.33	1.849E-12
4100.07	2.935E-12
4101.82	6.126E-12
4103.56	4.464E-12
4105.3	2.277E-12
4107.04	1.595E-12
4108.79	1.191E-12
4110.53	1.032E-12
4112.27	8.678E-13
4114.02	8.692E-13
4115.76	7.319E-13
4117.5	7.287E-13
4119.24	7.764E-13
4120.99	7.432E-13
4122.73	7.381E-13
4124.47	6.842E-13
4126.22	7.16E-13
4127.96	7.852E-13
4129.7	6.998E-13
4131.44	7.509E-13
4133.19	8.11E-13
4134.93	7.399E-13
4136.67	6.939E-13
4138.42	6.834E-13
4140.16	6.883E-13
4141.9	6.804E-13
4143.65	8.028E-13
4145.39	7.241E-13
4147.13	6.954E-13
4148.88	7.071E-13
4150.62	7.136E-13
4152.36	6.822E-13
4154.11	7.315E-13
4155.85	7.612E-13
4157.59	7.498E-13
4159.34	7.466E-13
4161.08	7.238E-13
4162.82	6.962E-13
4164.56	7.027E-13
4166.31	6.856E-13
4168.05	7.36E-13
4169.79	7.201E-13
4171.54	7.079E-13
4173.28	8.086E-13
4175.02	7.565E-13
4176.77	7.315E-13
4178.51	8.009E-13
4180.25	7.656E-13
4182	7.227E-13
4183.74	7.471E-13
4185.49	7.159E-13
4187.23	7.308E-13
4188.97	7.487E-13
4190.72	6.679E-13
4192.46	7.368E-13
4194.2	6.494E-13
4195.95	7.373E-13
4197.69	6.972E-13
4199.43	7.811E-13
4201.18	7.06E-13
4202.92	8.214E-13
4204.66	7.052E-13
4206.41	7.023E-13
4208.15	7.006E-13
4209.89	6.864E-13
4211.64	6.897E-13
4213.38	6.581E-13
4215.13	7.642E-13
4216.87	8.319E-13
4218.61	6.454E-13
4220.36	6.424E-13
4222.1	6.169E-13
4223.84	6.034E-13
4225.59	6.713E-13
4227.33	9.315E-13
4229.08	6.145E-13
4230.82	5.658E-13
4232.56	7.063E-13
4234.31	8.477E-13
4236.05	6.922E-13
4237.79	6.622E-13
4239.54	6.91E-13
4241.28	6.544E-13
4243.03	6.511E-13
4244.77	6.15E-13
4246.51	7.048E-13
4248.26	7.12E-13
4250	7.227E-13
4251.75	7.702E-13
4253.49	6.143E-13
4255.23	7.374E-13
4256.98	6.451E-13
4258.72	6.84E-13
4260.47	7.656E-13
4262.21	6.85E-13
4263.95	6.493E-13
4265.7	6.51E-13
4267.44	6.747E-13
4269.19	6.687E-13
4270.93	7.715E-13
4272.67	8.07E-13
4274.42	7.033E-13
4276.16	6.941E-13
4277.91	6.45E-13
4279.65	6.676E-13
4281.39	6.865E-13
4283.14	7.234E-13
4284.88	6.722E-13
4286.63	6.97E-13
4288.37	6.782E-13
4290.12	8.126E-13
4291.86	7.216E-13
4293.6	7.483E-13
4295.35	7.636E-13
4297.09	7.182E-13
4298.84	7.166E-13
4300.58	8.525E-13
4302.33	7.637E-13
4304.07	8.185E-13
4305.81	7.366E-13
4307.56	7.862E-13
4309.3	8.094E-13
4311.05	7.48E-13
4312.79	7.834E-13
4314.54	7.995E-13
4316.28	7.465E-13
4318.03	7.1E-13
4319.77	7.314E-13
4321.51	7.624E-13
4323.26	7.683E-13
4325	8.31E-13
4326.75	9.041E-13
4328.49	8.496E-13
4330.24	9.154E-13
4331.98	9.977E-13
4333.73	1.197E-12
4335.47	1.476E-12
4337.22	2.082E-12
4338.96	3.5E-12
4340.71	7.191E-12
4342.45	4.636E-12
4344.19	2.441E-12
4345.94	1.663E-12
4347.68	1.266E-12
4349.43	1.104E-12
4351.17	1.041E-12
4352.92	1.079E-12
4354.66	7.907E-13
4356.41	8.071E-13
4358.15	7.886E-13
4359.9	7.683E-13
4361.64	7.427E-13
4363.39	7.175E-13
4365.13	7.12E-13
4366.88	7.509E-13
4368.62	7.692E-13
4370.37	7.772E-13
4372.11	7.396E-13
4373.86	7.479E-13
4375.6	8.154E-13
4377.35	7.66E-13
4379.09	7.279E-13
4380.84	7.209E-13
4382.58	7.657E-13
4384.33	9.223E-13
4386.07	8.397E-13
4387.82	8.375E-13
4389.56	7.893E-13
4391.31	7.707E-13
4393.05	7.754E-13
4394.8	8.111E-13
4396.54	8.004E-13
4398.29	7.689E-13
4400.03	7.637E-13
4401.78	7.965E-13
4403.52	7.645E-13
4405.27	8.943E-13
4407.01	7.699E-13
4408.76	7.845E-13
4410.5	8.073E-13
4412.25	7.77E-13
4413.99	7.817E-13
4415.74	9.23E-13
4417.48	9.1E-13
4419.23	8.373E-13
4420.97	7.724E-13
4422.72	8.109E-13
4424.46	7.851E-13
4426.21	7.285E-13
4427.95	8.294E-13
4429.7	7.818E-13
4431.45	8.302E-13
4433.19	8.163E-13
4434.94	7.84E-13
4436.68	7.604E-13
4438.43	7.734E-13
4440.17	1.11E-12
