	915 s
2641.8	2.56457E-12
2643.6	2.62737E-12
2645.4	2.3675E-12
2647.4	2.29315E-12
2649.2	2.23835E-12
2651	2.35227E-12
2653	2.54788E-12
2654.8	2.70306E-12
2656.6	2.6807E-12
2658.6	2.59593E-12
2660.4	2.76323E-12
2662.2	3.24475E-12
2664.2	3.65094E-12
2666	3.29555E-12
2667.8	3.07057E-12
2669.8	3.13107E-12
2671.6	3.41796E-12
2673.4	3.03232E-12
2675.4	2.73463E-12
2677.2	2.83888E-12
2679.2	3.16867E-12
2681	3.30395E-12
2682.8	2.89449E-12
2684.8	2.86188E-12
2686.6	3.31698E-12
2688.4	3.32284E-12
2690.4	3.184E-12
2692.2	3.31654E-12
2694	3.23589E-12
2696	3.24709E-12
2697.8	3.57256E-12
2699.6	3.21057E-12
2701.6	3.33703E-12
2703.4	3.64846E-12
2705.2	3.83609E-12
2707.2	3.61548E-12
2709	3.64601E-12
2710.8	3.65357E-12
2712.8	4.10209E-12
2714.6	4.00118E-12
2716.4	3.73306E-12
2718.4	3.57928E-12
2720.2	3.63701E-12
2722.2	3.92238E-12
2724	3.72665E-12
2725.8	3.97285E-12
2727.8	4.45025E-12
2729.6	4.4735E-12
2731.4	4.40546E-12
2733.4	4.5635E-12
2735.2	4.70552E-12
2737	5.34218E-12
2739	5.49364E-12
2740.8	5.33041E-12
2742.6	5.04824E-12
2744.6	5.43978E-12
2746.4	5.58918E-12
2748.2	5.39536E-12
2750.2	5.10638E-12
2752	5.36173E-12
2753.8	5.20772E-12
2755.8	4.9216E-12
2757.6	4.79671E-12
2759.4	4.73519E-12
2761.4	4.74743E-12
2763.2	4.5671E-12
2765.2	4.98128E-12
2767	4.47538E-12
2768.8	4.75844E-12
2770.8	4.19569E-12
2772.6	4.05734E-12
2774.4	4.05504E-12
2776.4	3.85333E-12
2778.2	3.97454E-12
2780	4.36374E-12
2782	4.38714E-12
2783.8	4.07174E-12
2785.6	4.10051E-12
2787.6	4.50515E-12
2789.4	4.98316E-12
2791.1	4.40954E-12
2791.2	4.40954E-12
2792.9	4.40954E-12
2793.2	4.40954E-12
2794.6	4.52961E-12
2795	4.52961E-12
2796.4	1.03155E-11
2796.8	4.52961E-12
2798.1	4.52961E-12
2798.8	4.52961E-12
2799.9	4.52961E-12
2800.6	4.52961E-12
2801.6	4.52961E-12
2802.4	4.52961E-12
2803.4	8.24182E-12
2804.4	4.52961E-12
2805.1	4.52961E-12
2806.2	4.40954E-12
2806.9	4.40954E-12
2808.2	4.40954E-12
2808.6	4.40954E-12
2810	3.8673E-12
2811.8	3.70634E-12
2813.8	3.5542E-12
2815.6	3.48092E-12
2817.4	3.20864E-12
2819.4	3.89094E-12
2821.2	3.88346E-12
2823	3.86263E-12
2825	3.82709E-12
2826.8	3.80713E-12
2828.6	3.79457E-12
2830.6	3.76762E-12
2832.4	3.65362E-12
2834.2	3.50308E-12
2836.2	3.39012E-12
2838	3.37151E-12
2839.8	3.40678E-12
2841.8	3.46554E-12
2843.6	3.51645E-12
2845.4	3.54585E-12
2847.4	3.54558E-12
2849.2	3.54032E-12
2851.2	3.54665E-12
2853	3.54649E-12
2854.8	3.5509E-12
2856.8	3.55303E-12
2858.6	3.55327E-12
2860.4	3.53808E-12
2862.4	3.54325E-12
2864.2	3.55046E-12
2866	3.52377E-12
2868	3.4922E-12
2869.8	3.50254E-12
2871.6	3.60864E-12
2873.6	3.74916E-12
2875.4	3.85104E-12
2877.2	3.87467E-12
2879.2	3.84062E-12
2881	3.78553E-12
2882.8	3.81463E-12
2884.8	3.42996E-12
2886.6	3.48302E-12
2888.4	3.51824E-12
2890.4	3.54047E-12
2892.2	3.34381E-12
2894.2	3.24818E-12
2896	3.31403E-12
2897.8	3.17092E-12
2899.8	3.31719E-12
2901.6	3.11913E-12
2903.4	2.83738E-12
2905.4	2.82819E-12
2907.2	3.03761E-12
2909	3.24741E-12
2911	3.31626E-12
2912.8	3.13782E-12
2914.6	3.3392E-12
2916.6	3.35833E-12
2918.4	3.35572E-12
2920.2	3.23498E-12
2922.2	3.61973E-12
2924	3.98927E-12
2925.8	4.21344E-12
2927.8	4.32508E-12
2929.6	4.22867E-12
2931.4	3.94805E-12
2933.4	3.90053E-12
2935.2	4.01998E-12
2937.2	3.84091E-12
2939	4.04042E-12
2940.8	4.0675E-12
2942.8	4.00248E-12
2944.6	4.02923E-12
2946.4	4.06166E-12
2948.4	4.05148E-12
2950.2	4.08449E-12
2952	4.03268E-12
2954	4.05788E-12
2955.8	3.8047E-12
2957.6	3.91813E-12
2959.6	3.99604E-12
2961.4	4.12477E-12
2963.2	4.09097E-12
2965.2	3.94117E-12
2967	3.97048E-12
2968.8	3.77194E-12
2970.8	3.98308E-12
2972.6	3.88642E-12
2974.4	3.91133E-12
2976.4	3.86672E-12
2978.2	3.67445E-12
2980.2	3.69659E-12
2982	4.14454E-12
2983.8	4.24138E-12
2985.8	3.96364E-12
2987.6	3.61076E-12
2989.4	3.27654E-12
2991.4	3.2697E-12
2993.2	3.26359E-12
2995	3.24769E-12
2997	3.37882E-12
2998.8	3.83018E-12
3000.6	3.9168E-12
3002.6	3.80495E-12
3004.4	3.60659E-12
3006.2	3.08331E-12
3008.2	2.87817E-12
3010	2.70217E-12
3011.8	2.82461E-12
3013.8	3.17965E-12
3015.6	3.4253E-12
3017.4	3.4914E-12
3019.4	3.38769E-12
3021.2	3.49761E-12
3023.2	3.50316E-12
3025	3.60972E-12
3026.8	3.56266E-12
3028.8	3.52166E-12
3030.6	3.34421E-12
3032.4	3.31562E-12
3034.4	3.49242E-12
3036.2	3.50187E-12
3038	3.57414E-12
3040	3.53094E-12
3041.8	3.45281E-12
3043.6	3.36446E-12
3045.6	3.29962E-12
3047.4	3.24515E-12
3049.2	3.28461E-12
3051.2	3.40457E-12
3053	3.55426E-12
3054.8	3.65188E-12
3056.8	3.49832E-12
3058.6	3.42684E-12
3060.4	3.39285E-12
3062.4	3.50556E-12
3064.2	3.70073E-12
3066.2	3.65155E-12
3068	3.72197E-12
3069.8	3.66084E-12
3071.8	3.63334E-12
3073.6	3.50821E-12
3075.4	3.40665E-12
3077.4	3.33679E-12
3079.2	3.53098E-12
3081	3.49035E-12
3083	3.32755E-12
3084.8	3.20052E-12
3086.6	3.05955E-12
3088.6	3.25009E-12
3090.4	3.63355E-12
3092.2	4.06282E-12
3094.2	4.08636E-12
3096	4.00468E-12
3097.8	3.95802E-12
3099.8	3.8974E-12
3101.6	3.83036E-12
3103.4	3.69673E-12
3105.4	3.61228E-12
3107.2	3.63704E-12
3109.2	3.71876E-12
3111	3.61019E-12
3112.8	3.29091E-12
3114.8	3.38208E-12
3116.6	3.34827E-12
3118.4	3.37279E-12
3120.4	3.19137E-12
3122.2	3.10773E-12
3124	3.15299E-12
3126	3.18508E-12
3127.8	3.0239E-12
3129.6	3.01656E-12
3131.6	2.94169E-12
3133.4	2.99709E-12
3135.2	2.92403E-12
3137.2	2.76141E-12
3139	2.75718E-12
3140.8	2.63686E-12
3142.8	2.6384E-12
3144.6	2.60687E-12
3146.4	2.45232E-12
3148.4	2.67357E-12
3150.2	3.07876E-12
3152.2	3.55232E-12
3154	3.68968E-12
3155.8	3.41799E-12
3157.8	3.59396E-12
3159.6	3.48531E-12
3161.4	3.33146E-12
3163.4	3.11582E-12
3165.2	3.01763E-12
3167	2.95268E-12
3169	3.14944E-12
3170.8	3.14071E-12
3172.6	3.12678E-12
3174.6	3.2101E-12
3176.4	3.51271E-12
3178.2	3.84318E-12
3180.2	3.87389E-12
3182	3.99503E-12
3183.8	3.70706E-12
3185.8	3.41317E-12
3187.6	3.49925E-12
3189.4	3.42672E-12
3191.4	3.69234E-12
3193.2	3.51267E-12
3195.2	3.44741E-12
3197	3.16548E-12
3198.8	3.06686E-12
3200.8	3.19572E-12
3202.6	3.30722E-12
3204.4	3.41129E-12
3206.4	3.35222E-12
3208.2	3.17138E-12
3210	3.0603E-12
3212	2.953E-12
3213.8	2.94107E-12
3215.6	3.10753E-12
3217.6	3.13315E-12
3219.4	2.93761E-12
3221.2	2.9625E-12
3223.2	3.06655E-12
3225	3.33302E-12
3226.8	3.53215E-12
3228.8	3.54287E-12
3230.6	3.53569E-12
3232.4	3.42307E-12
3234.4	3.34011E-12
3236.2	2.96748E-12
3238.2	2.9076E-12
3240	2.76076E-12
3241.8	3.00571E-12
3243.8	3.24183E-12
3245.6	3.38679E-12
3247.4	3.34892E-12
3249.4	3.32186E-12
3251.2	3.66955E-12
3253	4.01234E-12
3255	4.56379E-12
3256.8	4.62139E-12
3258.6	4.26769E-12
3260.6	4.28792E-12
3262.4	4.51051E-12
3264.2	4.52696E-12
3266.2	4.6683E-12
3268	5.08446E-12
3269.8	5.4234E-12
3271.8	5.53586E-12
3273.6	4.99691E-12
3275.4	4.63014E-12
3277.4	4.87696E-12
3279.2	4.56563E-12
3281.2	4.31168E-12
3283	4.33724E-12
3284.8	4.40374E-12
3286.8	4.55566E-12
3288.6	4.54219E-12
3290.4	4.51908E-12
3292.4	4.76802E-12
3294.2	4.9563E-12
3296	5.21561E-12
3298	5.21647E-12
3299.8	5.5737E-12
3301.6	2.29989E-12
3303.6	2.07374E-12
3305.6	2E-12
3307.6	2E-12
3309.6	2E-12
3311.6	2E-12
3313.6	2E-12
3315.6	2E-12
3317.6	2E-12
3319.6	2E-12
3321.6	2E-12
3323.6	2E-12
3325.6	2E-12
3327.6	2E-12
3329.6	2E-12
3331.6	2E-12
3333.6	2E-12
3335.6	2E-12
3337.6	2E-12
3339.6	2E-12
3341.6	2E-12
3343.6	2E-12
3345.6	2E-12
3347.6	2E-12
3349.6	2E-12
3351.6	2E-12
3353.6	2E-12
3355.6	2E-12
3357.6	2E-12
3359.6	2E-12
3361.6	2E-12
3363.6	2E-12
3365.6	2E-12
3367.6	2E-12
3369.6	2E-12
3371.6	2E-12
3373.6	2E-12
3375.6	2E-12
3377.6	2E-12
3379.6	2E-12
3381.6	2E-12
3383.6	2E-12
3385.6	2E-12
3387.6	2E-12
3389.6	2E-12
3391.6	2E-12
3393.6	2E-12
3395.6	2E-12
3397.6	2E-12
3399.6	2E-12
3401.6	2E-12
3403.6	2E-12
3405.6	2E-12
3407.6	2E-12
3409.6	2E-12
3411.6	2E-12
3413.6	2E-12
3415.6	2E-12
3417.6	2E-12
3419.6	2E-12
3421.6	2E-12
3423.6	2E-12
3425.6	2E-12
3427.6	2E-12
3429.6	2E-12
3431.6	2E-12
3433.6	2E-12
3435.6	2E-12
3437.6	2E-12
3439.6	2E-12
3441.6	2E-12
3443.6	2E-12
3445.6	2E-12
3447.6	2E-12
3449.6	2E-12
3451.6	2E-12
3453.6	2E-12
3455.6	2E-12
3457.6	2E-12
3459.6	2E-12
3461.6	2E-12
3463.6	2E-12
3465.6	2E-12
3467.6	2E-12
3469.6	2E-12
3471.6	2E-12
3473.6	2E-12
3475.6	2E-12
3477.6	2E-12
3479.6	2E-12
3481.6	2E-12
3483.6	2E-12
3485.6	2E-12
3487.6	2E-12
3489.6	2E-12
3491.6	2E-12
3493.6	2E-12
3495.6	2E-12
3497.6	2E-12
3499.6	2E-12
3501.6	2E-12
3503.6	2E-12
3505.6	2E-12
3507.6	2E-12
3509.6	2E-12
3511.6	2E-12
3513.6	2E-12
3515.6	2E-12
3517.6	2E-12
3519.6	2E-12
3521.6	2E-12
3523.6	2E-12
3525.6	2E-12
3527.6	2E-12
3529.6	2E-12
3531.6	2E-12
3533.6	2E-12
3535.6	2E-12
3537.6	2E-12
3539.6	2E-12
3541.6	2E-12
3543.6	2E-12
3545.6	2E-12
3547.6	2E-12
3550.06	1.927E-12
3551.8	2.079E-12
3553.53	2.471E-12
3555.27	2.158E-12
3557.01	2.644E-12
3558.75	1.925E-12
3560.49	2.301E-12
3562.22	2.546E-12
3563.96	2.463E-12
3565.7	2.225E-12
3567.44	1.851E-12
3569.17	2.967E-12
3570.91	2.325E-12
3572.65	2.646E-12
3574.39	1.891E-12
3576.13	2.652E-12
3577.86	2.395E-12
3579.6	2.473E-12
3581.34	2.502E-12
3583.08	2.667E-12
3584.82	2.547E-12
3586.56	2.376E-12
3588.29	2.313E-12
3590.03	1.817E-12
3591.77	2.605E-12
3593.51	2.237E-12
3595.25	1.919E-12
3596.98	2.277E-12
3598.72	1.944E-12
3600.46	2.2E-12
3602.2	2.194E-12
3603.94	2.206E-12
3605.68	2.501E-12
3607.41	2.567E-12
3609.15	2.602E-12
3610.89	2.391E-12
3612.63	2.196E-12
3614.37	2.016E-12
3616.11	2.533E-12
3617.84	2.522E-12
3619.58	2.546E-12
3621.32	2.692E-12
3623.06	2.279E-12
3624.8	2.501E-12
3626.54	2.209E-12
3628.27	2.479E-12
3630.01	2.225E-12
3631.75	2.28E-12
3633.49	2.249E-12
3635.23	2.736E-12
3636.97	2.291E-12
3638.71	2.207E-12
3640.44	2.4E-12
3642.18	1.957E-12
3643.92	2.156E-12
3645.66	2.641E-12
3647.4	2.327E-12
3649.14	2.288E-12
3650.88	2.333E-12
3652.62	2.283E-12
3654.35	2.191E-12
3656.09	2.243E-12
3657.83	2.152E-12
3659.57	2.266E-12
3661.31	2.226E-12
3663.05	2.336E-12
3664.79	2.389E-12
3666.53	2.194E-12
3668.26	2.381E-12
3670	2.395E-12
3671.74	2.191E-12
3673.48	2.465E-12
3675.22	1.934E-12
3676.96	2.432E-12
3678.7	2.395E-12
3680.44	2.656E-12
3682.18	2.288E-12
3683.92	2.484E-12
3685.65	2.414E-12
3687.39	2.179E-12
3689.13	2.405E-12
3690.87	2.281E-12
3692.61	2.35E-12
3694.35	2.275E-12
3696.09	2.166E-12
3697.83	2.567E-12
3699.57	2.251E-12
3701.31	2.139E-12
3703.05	2.378E-12
3704.78	2.521E-12
3706.52	2.716E-12
3708.26	2.261E-12
3710	2.325E-12
3711.74	2.365E-12
3713.48	2.655E-12
3715.22	2.101E-12
3716.96	2.014E-12
3718.7	2.132E-12
3720.44	2.24E-12
3722.18	2.71E-12
3723.92	2.333E-12
3725.66	2.157E-12
3727.4	2.122E-12
3729.14	2.082E-12
3730.87	2.021E-12
3732.61	2.212E-12
3734.35	2.884E-12
3736.09	2.67E-12
3737.83	2.497E-12
3739.57	2.227E-12
3741.31	2.147E-12
3743.05	2.096E-12
3744.79	2.25E-12
3746.53	2.411E-12
3748.27	2.334E-12
3750.01	3.04E-12
3751.75	2.71E-12
3753.49	2.358E-12
3755.23	2.03E-12
3756.97	2.013E-12
3758.71	2.263E-12
3760.45	2.228E-12
3762.19	2.028E-12
3763.93	2.012E-12
3765.67	2.101E-12
3767.41	2.14E-12
3769.15	2.809E-12
3770.89	3.256E-12
3772.63	2.779E-12
3774.37	2.346E-12
3776.11	2.133E-12
3777.85	2.193E-12
3779.59	2.114E-12
3781.33	1.925E-12
3783.07	1.88E-12
3784.81	2.012E-12
3786.55	1.934E-12
3788.29	2.135E-12
3790.03	2.111E-12
3791.77	2.027E-12
3793.51	2.304E-12
3795.25	2.597E-12
3796.99	3.041E-12
3798.73	3.953E-12
3800.47	2.804E-12
3802.21	2.311E-12
3803.95	2.295E-12
3805.69	2.018E-12
3807.43	2.087E-12
3809.17	1.897E-12
3810.91	1.916E-12
3812.65	1.905E-12
3814.39	1.939E-12
3816.13	1.955E-12
3817.87	1.898E-12
3819.61	1.937E-12
3821.35	2.079E-12
3823.09	1.877E-12
3824.83	2.095E-12
3826.57	2.097E-12
3828.31	2.063E-12
3830.05	2.27E-12
3831.79	2.592E-12
3833.53	2.889E-12
3835.27	4.169E-12
3837.01	3.918E-12
3838.75	2.866E-12
3840.49	2.342E-12
3842.23	2.071E-12
3843.97	2.092E-12
3845.71	1.854E-12
3847.45	1.964E-12
3849.19	1.807E-12
3850.93	1.812E-12
3852.68	1.723E-12
3854.42	1.873E-12
3856.16	2.048E-12
3857.9	1.946E-12
3859.64	1.97E-12
3861.38	1.943E-12
3863.12	1.904E-12
3864.86	1.89E-12
3866.6	1.933E-12
3868.34	1.916E-12
3870.08	1.777E-12
3871.82	1.844E-12
3873.56	1.899E-12
3875.3	1.833E-12
3877.04	1.852E-12
3878.79	2.082E-12
3880.53	1.914E-12
3882.27	2.058E-12
3884.01	2.283E-12
3885.75	2.574E-12
3887.49	3.457E-12
3889.23	5.238E-12
3890.97	4.103E-12
3892.71	2.937E-12
3894.45	2.494E-12
3896.19	2.135E-12
3897.94	2.186E-12
3899.68	2.042E-12
3901.42	2.099E-12
3903.16	1.998E-12
3904.9	1.977E-12
3906.64	2.206E-12
3908.38	1.847E-12
3910.12	1.81E-12
3911.86	1.773E-12
3913.6	1.769E-12
3915.35	1.859E-12
3917.09	1.842E-12
3918.83	1.858E-12
3920.57	1.946E-12
3922.31	1.876E-12
3924.05	1.866E-12
3925.79	1.821E-12
3927.53	1.906E-12
3929.28	1.91E-12
3931.02	2.004E-12
3932.76	2.636E-12
3934.5	4.885E-12
3936.24	2.175E-12
3937.98	1.871E-12
3939.72	1.807E-12
3941.46	1.861E-12
3943.21	1.82E-12
3944.95	1.906E-12
3946.69	1.786E-12
3948.43	1.846E-12
3950.17	1.86E-12
3951.91	1.764E-12
3953.65	1.809E-12
3955.4	1.833E-12
3957.14	1.943E-12
3958.88	1.868E-12
3960.62	1.863E-12
3962.36	2.11E-12
3964.1	2.267E-12
3965.85	2.565E-12
3967.59	3.618E-12
3969.33	6.495E-12
3971.07	5.789E-12
3972.81	3.632E-12
3974.55	2.724E-12
3976.3	2.415E-12
3978.04	2.141E-12
3979.78	1.964E-12
3981.52	1.944E-12
3983.26	1.87E-12
3985	1.859E-12
3986.75	1.837E-12
3988.49	1.784E-12
3990.23	1.81E-12
3991.97	1.789E-12
3993.71	1.72E-12
3995.45	1.834E-12
3997.2	1.882E-12
3998.94	1.836E-12
4000.68	1.776E-12
4002.42	1.882E-12
4004.16	1.821E-12
4005.91	1.896E-12
4007.65	1.901E-12
4009.39	1.867E-12
4011.13	1.813E-12
4012.87	1.857E-12
4014.62	1.86E-12
4016.36	1.813E-12
4018.1	1.874E-12
4019.84	1.775E-12
4021.58	1.872E-12
4023.33	1.887E-12
4025.07	1.894E-12
4026.81	2.193E-12
4028.55	1.941E-12
4030.3	1.881E-12
4032.04	1.828E-12
4033.78	1.865E-12
4035.52	1.849E-12
4037.26	1.861E-12
4039.01	1.764E-12
4040.75	1.803E-12
4042.49	1.837E-12
4044.23	1.853E-12
4045.98	1.895E-12
4047.72	1.833E-12
4049.46	1.779E-12
4051.2	1.819E-12
4052.95	1.859E-12
4054.69	1.825E-12
4056.43	1.823E-12
4058.17	1.918E-12
4059.91	1.821E-12
4061.66	1.828E-12
4063.4	1.926E-12
4065.14	1.858E-12
4066.88	1.835E-12
4068.63	1.835E-12
4070.37	1.781E-12
4072.11	1.86E-12
4073.85	1.785E-12
4075.6	1.778E-12
4077.34	1.892E-12
4079.08	1.912E-12
4080.83	1.857E-12
4082.57	1.76E-12
4084.31	1.816E-12
4086.05	1.84E-12
4087.8	1.828E-12
4089.54	1.856E-12
4091.28	1.881E-12
4093.02	2.026E-12
4094.77	2.117E-12
4096.51	2.377E-12
4098.25	2.872E-12
4100	3.806E-12
4101.74	6.336E-12
4103.48	5.289E-12
4105.22	3.366E-12
4106.97	2.783E-12
4108.71	2.389E-12
4110.45	2.165E-12
4112.2	2.009E-12
4113.94	1.931E-12
4115.68	1.86E-12
4117.42	1.823E-12
4119.17	1.865E-12
4120.91	1.865E-12
4122.65	1.902E-12
4124.4	1.847E-12
4126.14	1.868E-12
4127.88	1.855E-12
4129.63	1.787E-12
4131.37	1.858E-12
4133.11	1.96E-12
4134.85	1.843E-12
4136.6	1.802E-12
4138.34	1.831E-12
4140.08	1.756E-12
4141.83	1.786E-12
4143.57	1.887E-12
4145.31	1.888E-12
4147.06	1.82E-12
4148.8	1.835E-12
4150.54	1.833E-12
4152.29	1.779E-12
4154.03	1.84E-12
4155.77	1.862E-12
4157.52	1.839E-12
4159.26	1.867E-12
4161	1.82E-12
4162.75	1.836E-12
4164.49	1.825E-12
4166.23	1.789E-12
4167.98	1.822E-12
4169.72	1.796E-12
4171.46	1.838E-12
4173.21	1.876E-12
4174.95	1.86E-12
4176.69	1.83E-12
4178.44	1.88E-12
4180.18	1.833E-12
4181.93	1.832E-12
4183.67	1.821E-12
4185.41	1.702E-12
4187.16	1.798E-12
4188.9	1.815E-12
4190.64	1.799E-12
4192.39	1.804E-12
4194.13	1.763E-12
4195.87	1.821E-12
4197.62	1.765E-12
4199.36	1.843E-12
4201.11	1.784E-12
4202.85	1.83E-12
4204.59	1.775E-12
4206.34	1.748E-12
4208.08	1.77E-12
4209.82	1.772E-12
4211.57	1.754E-12
4213.31	1.722E-12
4215.06	1.792E-12
4216.8	1.843E-12
4218.54	1.749E-12
4220.29	1.727E-12
4222.03	1.683E-12
4223.78	1.698E-12
4225.52	1.728E-12
4227.26	1.91E-12
4229.01	1.679E-12
4230.75	1.64E-12
4232.5	1.705E-12
4234.24	1.849E-12
4235.98	1.759E-12
4237.73	1.722E-12
4239.47	1.756E-12
4241.22	1.709E-12
4242.96	1.688E-12
4244.7	1.739E-12
4246.45	1.713E-12
4248.19	1.777E-12
4249.94	1.762E-12
4251.68	1.795E-12
4253.43	1.683E-12
4255.17	1.744E-12
4256.91	1.673E-12
4258.66	1.699E-12
4260.4	1.773E-12
4262.15	1.76E-12
4263.89	1.667E-12
4265.64	1.692E-12
4267.38	1.736E-12
4269.12	1.724E-12
4270.87	1.762E-12
4272.61	1.819E-12
4274.36	1.702E-12
4276.1	1.708E-12
4277.85	1.689E-12
4279.59	1.693E-12
4281.33	1.711E-12
4283.08	1.726E-12
4284.82	1.703E-12
4286.57	1.695E-12
4288.31	1.695E-12
4290.06	1.76E-12
4291.8	1.722E-12
4293.55	1.719E-12
4295.29	1.772E-12
4297.04	1.695E-12
4298.78	1.745E-12
4300.52	1.801E-12
4302.27	1.707E-12
4304.01	1.784E-12
4305.76	1.718E-12
4307.5	1.739E-12
4309.25	1.736E-12
4310.99	1.69E-12
4312.74	1.731E-12
4314.48	1.753E-12
4316.23	1.715E-12
4317.97	1.659E-12
4319.72	1.684E-12
4321.46	1.686E-12
4323.21	1.723E-12
4324.95	1.745E-12
4326.7	1.837E-12
4328.44	1.815E-12
4330.19	1.882E-12
4331.93	1.959E-12
4333.68	2.135E-12
4335.42	2.455E-12
4337.17	3.021E-12
4338.91	4.187E-12
4340.66	7.317E-12
4342.4	5.324E-12
4344.15	3.412E-12
4345.89	2.651E-12
4347.64	2.27E-12
4349.38	2.078E-12
4351.13	1.975E-12
4352.87	2.003E-12
4354.62	1.745E-12
4356.36	1.711E-12
4358.11	1.707E-12
4359.85	1.717E-12
4361.6	1.684E-12
4363.34	1.691E-12
4365.09	1.663E-12
4366.83	1.705E-12
4368.58	1.722E-12
4370.32	1.72E-12
4372.07	1.701E-12
4373.81	1.706E-12
4375.56	1.757E-12
4377.3	1.724E-12
4379.05	1.688E-12
4380.8	1.694E-12
4382.54	1.728E-12
4384.29	1.805E-12
4386.03	1.788E-12
4387.78	1.77E-12
4389.52	1.788E-12
4391.27	1.691E-12
4393.01	1.727E-12
4394.76	1.718E-12
4396.5	1.772E-12
4398.25	1.696E-12
4400	1.747E-12
4401.74	1.726E-12
4403.49	1.746E-12
4405.23	1.788E-12
4406.98	1.67E-12
4408.72	1.757E-12
4410.47	1.717E-12
4412.21	1.744E-12
4413.96	1.755E-12
4415.71	1.827E-12
4417.45	1.849E-12
4419.2	1.768E-12
4420.94	1.719E-12
4422.69	1.75E-12
4424.44	1.723E-12
4426.18	1.706E-12
4427.93	1.752E-12
4429.67	1.708E-12
4431.42	1.761E-12
4433.16	1.76E-12
4434.91	1.733E-12
4436.66	1.731E-12
4438.4	1.731E-12
4440.15	2.384E-12
